symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio
0.01113614191611608,0.9047976784479007,0.1881940451046418,0.4937391221217271,0.7884741633801969,102.3367522567632,0.49373826507750534,0.30854851834390756,0.9865572135990315,0.885032589280776,0.27390630294798396,0.18598721764626444,1.3531313339049675,-0.0792044856530007,0.1485522691382365,-0.5120323825857955,0.22000627093814676,0.15486015738017547,0.01337523132670421,0.3986997065672068,0.4239210299716543,0.05946152729716194,0.02686958981882199,0.08425619227294945
0.2433912307024002,0.8518304500355496,0.16862931428880437,0.5473413396561874,0.8425892975053,113.44683347316213,0.5473404217699771,0.35417629561166436,0.9950777194385456,0.9240366464551754,0.3116053804047697,0.22619007806145128,1.0185858760881934,12.059032600527406,0.15522207663268764,14.90172023967224,0.2350460642825326,0.16991729241990203,0.42709424151263686,0.36760998352030816,10.815095255781253,0.0007958530258110783,0.03360700434481594,0.10802625296036135
0.098204771677653,0.8664363144906645,0.1966993652460229,0.500974911812447,0.8192643337097937,109.32309327082417,0.500974052037522,0.3487861845697667,0.99140471884989,0.9040536657307878,0.09355633509480571,0.19849410925765668,1.2921749415170416,2.2779227770191177,0.12447880364364902,3.0809091807678137,0.2249436988124065,0.16987764168827454,0.1763868587531828,0.4098877282005934,4.428943374672649,0.07755581244349619,0.043267455385809055,0.07167747920994028
0.08900696287552516,0.8965996242834505,0.21307376809872527,0.4912694225925247,0.8103710875535932,103.36790712712587,0.4912685928227975,0.32935721165744386,0.9939247667129991,0.9006472184129514,0.3577144249001011,0.2030450007422011,1.1902005577592742,1.5691387483889756,0.1524066641404604,3.223942179082068,0.19229891683552397,0.1685566549750227,0.1586098179135711,0.3512603439366661,1.6911492417834497,0.0011028852752391028,0.024851666329396904,0.11663882617021
0.030753893156846363,0.8633774968171589,0.10454072414295738,0.5786683544965833,0.8381576259364991,100.6221507183088,0.578667414203418,0.3596682790344297,0.9980940982975101,0.9209733379122826,0.2351079712207993,0.18742343746809895,1.4075579889006127,1.0244917572793815,0.14982689764126178,0.9544494795772243,0.25123504057870283,0.12048015984666188,0.0532598257995875,0.5429414842384389,0.9316075049497836,0.0998787226710873,0.05688946309412246,0.04667599810038725
0.3125191032886505,0.6485390611974052,0.22503368439764013,0.4558729836701262,0.8276243352621047,126.86919072453568,0.4558722503682716,0.3300838054987434,1.0015873565161078,0.9188113220055067,0.27654131522878717,0.28013994856301916,0.9287685248341291,5.022940664015418,0.1407968643448165,7.815517126008416,0.2467814927693957,0.17894683440488374,0.6637409000541087,0.4542733770640561,2.17107936720052,0.03895494967157365,0.044679831911841286,0.07818064087906675
0.019412482778231304,0.8516319187372882,0.22298873904364624,0.4789775998078182,0.7896071006251392,109.87650751337408,0.4789767927668771,0.3194747155159484,0.9870871636959685,0.8913193016596364,0.26382100348409854,0.19294978419556835,1.359219970665169,1.3590341084205944,0.13461308354720333,1.2153396571550215,0.23659393094258188,0.18192650299741817,0.030837330939685367,0.4685977428979115,-0.9771864637531241,0.07937550825349052,0.02304763944530136,0.07347529272070516
0.10841626922289531,0.8161256542204895,0.1675517608808339,0.5111666696423041,0.8321884773390873,106.73740191837157,0.5111658142606499,0.3326986453111796,1.0015916177868749,0.9243314636566375,0.39575670921531736,0.19144617007994266,1.2185872198679557,-3.5860517887232333,0.12836813612354894,-4.487970787027813,0.21800534967645047,0.1622337149430428,0.19807444118378456,0.37265000677065946,-1.6195032724555858,0.00821653578843081,0.03591020892931294,0.10340072622413467
0.06172224630912145,0.9251539366346309,0.1633363137909285,0.5413153052260453,0.8089383931341919,108.20739893552525,0.5413143816216648,0.3656893316578068,1.002504146238715,0.9032711217645498,0.019021803731174267,0.17771897777120663,1.5082738792707862,-0.44753626624567727,0.13329395858314483,-1.0115269326503826,0.2586383840360295,0.145272022859486,0.10729067927023063,0.4760880115774622,-0.10967122906941361,0.07769462044020709,0.050339874036382994,0.09255695773980235
0.17313541968663534,0.7575461249254777,0.25058731115563776,0.44583923129379377,0.7889579710046825,118.00801323243243,0.44583850239954115,0.31828813776400333,0.9896747403365612,0.8834698911731296,0.3402792346660097,0.19584915271570263,1.2267008369334442,-3.3904837516776896,0.10353980559487369,-5.426450146697079,0.22729431158271432,0.18897318676572705,0.3244586644104454,0.47585482550387803,-4.420913831405679,0.06479852731373123,0.027557508297266452,0.0677625947529942
0.18974417199691138,0.8461388880183913,0.25328304803780477,0.41713994948971433,0.7923336030555951,113.52635985779307,0.41713924655270496,0.31952867650042116,0.9859909291543181,0.8877604067272171,0.27437037364459554,0.24489752796483255,1.154739526934341,-3.117650041887664,0.15264932303775808,-2.1793167041712254,0.22869150509155106,0.20985390004331061,0.37169791854939627,0.3916466310199531,-3.0909264087055024,0.0009955796767358509,0.031522537120317676,0.08860406135024257
0.08144031465053558,0.8150979708311389,0.1595678770165971,0.5104351506904523,0.8267475626298294,108.02661424091512,0.5104342869904928,0.337037410658597,0.9896074657308233,0.9099276525023939,0.39213617882813806,0.20503992440767638,1.1646710577580872,-1.0854256579443553,0.15923009187430345,-0.8516681708961527,0.22788084372080236,0.15634252937995344,0.139051129883153,0.34781074647852644,-1.8410854377495889,0.04057584519625137,0.02796006015253425,0.08764806259118894
0.04424678782622019,0.8143394833339105,0.21938622344568087,0.4673588353589932,0.7597936353298408,113.49229066421766,0.46735804599122227,0.3306197302380793,0.9719854314539311,0.8512965349513323,0.2503973686884273,0.19725747870584762,1.2427383980762325,-0.07472687846338015,0.13911899761553018,0.02201628582712447,0.23300443879673136,0.18388873541963818,0.07918189702644449,0.3635117755044757,-2.9983334770774395,0.023735254715740308,0.03099751512681011,0.09045968306346035
0.06726521750291188,0.7413841562086125,0.24211506549465456,0.47640982500412665,0.8245388929982493,120.00128161703145,0.47640900959145815,0.36517179312129683,0.9940488334951004,0.9054221828156325,0.42152155637477823,0.20916866750105767,1.0615763710859523,1.072898403888995,0.13326985055590024,1.6439335905630372,0.23381076887289032,0.19336644095483307,0.12656743324602532,0.36426344536973887,1.5916369941032384,0.0028046791400858887,0.04040681532343044,0.08831670461997207
0.08029160400231679,0.8058143925940632,0.15858883625127065,0.5226142925400898,0.7826886927332553,106.92701216026347,0.522613405330304,0.32417673466634955,0.9898992712707946,0.8794269027214906,0.24886183009733479,0.207004057652609,1.2441640946890162,2.7222338903831114,0.15460240244910634,3.4601620157099444,0.23059888345645926,0.15555811306382306,0.1614320382108639,0.4788083132560303,0.9233905824398665,0.09587507980974738,0.035607284776080876,0.06695327093018338
0.48917315651973087,0.5014636513842683,0.23745494838713255,0.4968544509256689,0.7795028771600575,146.77332413323353,0.4968536398413607,0.376974185972933,0.9477595263459005,0.8412757756388181,0.29266254065427977,0.32762857575830484,0.7753850862139613,3.7228666622877347,0.12601976493609737,9.572734441515596,0.2649634284436987,0.17868801958164626,1.3004966461754046,0.3644755392791088,-0.7508657886530913,0.13688039562694304,0.05488983539493633,0.0845560386928491
0.10992402335007985,0.832582355990225,0.19197651269116794,0.4737890346248152,0.7487656942369413,109.4961243431783,0.4737882378366074,0.3061796678323688,0.9732463768235234,0.844048223742283,0.26549815688250383,0.21718340164995292,1.1297487791803476,2.7458561268647754,0.13118937820634363,1.8783581323990117,0.20986665978805033,0.17231673494811756,0.18611764522377192,0.358461011127707,-0.2633724250957806,0.0461034592049253,0.043177555672829035,0.07482561913499412
0.35017029941082,0.629510985467093,0.18537850077095647,0.5257364041974196,0.8671346371170425,138.17886475225225,0.5257355220377522,0.369170165384115,1.0008091856687265,0.961418676339298,0.2625671168907321,0.2301519738560991,0.8309542926494007,4.57332728675032,0.14898237451497276,8.723365078234114,0.19673153973064741,0.1918107515647911,0.8622054614202838,0.30285959441810334,0.46624109969061855,0.009410283772352614,0.0716573944150103,0.08964640476678865
0.09069623549779256,0.9282019092655212,0.32586797667258594,0.31830284996748975,0.698356169087676,110.42550913109572,0.3183023108835299,0.2715994765035816,0.9580231208238731,0.8026911337521973,0.05305182582835611,0.24473951407485453,1.111856995499031,0.48128540248733825,0.16920816077488088,0.26367288959425306,0.21830786841754096,0.2372616534860848,0.12327727982218444,0.3126390652703958,-0.2480646131357477,0.0011552443040188194,0.027816009500880954,0.06595577836086262
0.015548152228196463,1.0112792046051258,0.23009571214296443,0.48508222600310696,0.7886445971873312,105.77537715461378,0.48508138773489295,0.33444532831450086,0.9901810235617563,0.8884128110648281,0.2616583120519251,0.19475774827637837,1.280282841703266,1.5842213023818774,0.14912917400587855,4.22986967930368,0.22700512019262598,0.1822973221571314,0.009685061556553866,0.4275507002960891,0.009308866363976225,0.08540657803033269,0.03540210206836439,0.056190403403935996
0.4371812442938487,0.3957363107332891,0.2855795074144099,0.40888695067888914,0.8093588843649695,153.08387548367452,0.40888637392619226,0.288682158407338,1.0067436805075687,0.9404227187282691,0.45962095378586715,0.2199150977338469,1.578646591844966,-29.92451887204197,0.12633148641560554,-36.52690088161498,0.3061171729030412,0.20333158289093045,1.0769452800414914,0.37424578146977183,-12.774537958866992,0.006593323750660265,0.051011157445550744,0.0817316988194548
0.05994271735350291,0.8751611234071691,0.1805702217529039,0.49976820753370566,0.812484981158657,102.72547177395411,0.49976734909227594,0.31835576609819305,0.9911881699068715,0.9031097345596744,0.31859122137311446,0.20088635813800917,1.20021456703116,0.900024924741267,0.14292663400778277,1.6792427577711644,0.21528365308799285,0.15930340374541407,0.10342618433345266,0.3904611388004603,2.5571173318451965,0.008068493510030203,0.051785406036622926,0.08441834615821106
0.244717076420784,0.8068427031014072,0.18000672366057976,0.5090631066745409,0.7921838734239947,117.20014723190592,0.5090622441871108,0.3273360842576531,0.9849953044809084,0.8835769793757968,0.14683900521985782,0.22217292744573783,1.0652253563447796,3.706791595767989,0.1566202277307887,5.181113375794283,0.20412056735014394,0.17346716090654898,0.4491819605225002,0.3399186057834439,3.251908261347179,0.008605321692183105,0.03797881595723207,0.08792012653216717
0.05398781349261602,0.8836517609801096,0.18131480070084743,0.531711388077232,0.8241693220648267,105.41529313481395,0.5317104784050983,0.3374064419305442,1.0027216317115024,0.916619914553789,0.21670656925705917,0.18716367172872053,1.3766900269575018,1.2376463379833944,0.1413111489268484,2.8390758816456976,0.22073582691272414,0.15410363054221451,0.10303212830806097,0.41577049329781296,0.060447110557519994,0.07222270937205025,0.02857292769057276,0.07916084787990353
0.40126840273539227,0.3960111540333934,0.21377328004099475,0.5076779251000517,0.9244949871994937,161.28418402625505,0.5076770490239207,0.37034786006861664,0.996518093469619,0.998613739427904,0.3151276712173221,0.24602420321244173,0.5508079927846746,9.08912404617967,0.17021998406975028,25.201903875054768,0.2271911799893964,0.22268749647071456,1.5792586389765468,0.2713508741798527,18.85221949503121,0.04409086895846432,0.04778015193974366,0.09230270833301446
0.22961444656054178,0.7315401348394749,0.26036127047887897,0.42252317600328726,0.786980982131833,121.91927407459718,0.42252246745677013,0.31286167604702647,0.9878537940117482,0.8890401244934427,0.43130854392856094,0.27308175862592654,0.9185395963933276,-0.2724334903651855,0.15739944980266973,1.5518230535010593,0.2186902800304449,0.2062856328520465,0.4676104271556316,0.3659888067616609,-2.3173640749943174,0.0031007569767829094,0.033178081535008175,0.09356488198839846
0.021208164592583973,0.9488443089459979,0.30202368248861733,0.40484886070487164,0.8240611028976453,111.0183518048352,0.4048481762253334,0.3405097755848791,0.9915350166094958,0.9092971167781643,0.3419577400541697,0.20635160233014063,1.1904168357101066,1.0594953497526371,0.12320922711623919,1.8470911121172426,0.22761372679654304,0.22128415368555113,0.03787470141931447,0.41745504175053044,1.9308624451862797,0.001758099784170381,0.025741128276051642,0.07160096551898906
0.07112815976142883,0.8098487943801025,0.2666379089931017,0.40284468071641033,0.7572354664294275,114.06718141461381,0.4028439963444601,0.29601252671952155,0.9724536329640363,0.8577159775694501,0.3875977287919754,0.20930349523985645,1.2147338817435724,-1.860906557186185,0.15328127874102931,-2.7534513056792784,0.23587329982146257,0.20532368837415355,0.11491282901014278,0.46767739929277724,-3.4176786436057442,0.06629645088084284,0.03300178559047298,0.04785962693993556
0.15931890408198038,0.7891312310141338,0.19794996850108088,0.5088500090682534,0.8560129275789946,116.3037444480544,0.5088491464907332,0.35902667275428624,1.0018043406157502,0.9384479803947126,0.3873249784647244,0.16991436925380038,1.3598096165674654,-4.812692547808757,0.12258686637372056,-4.179544318368497,0.217332015648331,0.17718131909491253,0.28972659455646915,0.4022619505203605,-7.840096489078583,0.0028802138468975876,0.03013618931771294,0.09120998611727313
0.05913064877192179,0.8593935688423116,0.31819844909507067,0.3473567578435293,0.7155038178439248,114.87632448371093,0.34735617142211667,0.29232681632080304,0.9660804076470049,0.817068010073733,0.41251621038567116,0.2269623394977741,1.0876410844640179,0.931664807447318,0.18787724822980095,2.929048174674742,0.22736764933176276,0.23246799404529145,0.09128650814911454,0.313943466215789,3.6545003604270314,0.011076809880007032,0.027746841213600076,0.09991125936281929
0.01735055446624756,0.9535942503486602,0.1830539499212037,0.5115910681476203,0.7888960931193981,103.88816268907722,0.5115901998547608,0.32327436117903524,0.987527339261366,0.8808716775987763,0.07662750646340068,0.17994288191862268,1.4362070553763548,0.1515053687286317,0.16703335399551975,-0.3324566765401003,0.18175859370342135,0.15723627518998012,0.02459995142096638,0.2564054818336261,0.6692317728681701,0.05277087147469674,0.05336420741051077,0.0868378711364653
0.2932826628287633,0.6302580632010233,0.18831173463927717,0.519388068144177,0.8147232941012509,133.295304631375,0.5193871800203936,0.33991342830215265,0.9855417523607246,0.9014806774278271,0.2802776665535277,0.23160116455740826,1.0222481190788362,8.923526233419073,0.11486310245750361,11.162589815077215,0.22620493503315958,0.17059102537315715,0.6986065754343113,0.38479858326790034,13.04251553262661,0.09347355226992914,0.04073338033820137,0.07762945942219031
0.08501252035299937,0.8726192607099668,0.14156290610188127,0.5389783138376967,0.8335599211866626,101.84943694990984,0.5389773825477954,0.33195493481430677,1.0032728203036831,0.9265154146956602,0.25011613458084986,0.19197041768393364,1.32669685191346,2.3426077003817776,0.15027589734432523,2.801459886355476,0.2133420969952788,0.14763804605994793,0.13875702413367974,0.3952360983874878,1.1667902374725343,0.07929649169434493,0.04119891639189461,0.08004968740406275
0.033777142564455666,0.9429759991864131,0.22466002237363977,0.42916627682294317,0.7849230692350658,100.35850137423417,0.42916554457408307,0.2905375489066485,0.9820514024336291,0.8813619270680775,0.43091223593055805,0.19810632128031466,1.1568286015900584,0.9472314575947358,0.13590422250640738,1.1449685228590014,0.19408325597913695,0.18718947676192413,0.04734305518018994,0.3200187860961535,0.7081574596848248,0.000724701295792721,0.02647823427681727,0.08960136115515203
0.06561488409837087,0.7705230915374341,0.20868912414156027,0.47701760997504156,0.7948967148531575,111.56882803808054,0.4770167843529218,0.32327874597191186,0.9885002695124675,0.8890001836345308,0.32036200739370196,0.1998018555958849,1.3269433556408357,1.2446446354356846,0.13591088204763171,2.702554137766264,0.23332404819089342,0.180866799617427,0.12294438190782281,0.36007862714851135,1.2276481313120775,0.001367125673486173,0.04820958826742976,0.09136134928387322
0.02888891597588857,0.9372105885938923,0.19663762618920344,0.5073163183095956,0.8232517142867258,103.27179585697029,0.5073154515109799,0.34632898189884653,0.9912720922575626,0.9061039888678388,0.19714991521745232,0.1823919946198609,1.3752992897029002,6.366735441678943,0.12238352298688203,5.67354504435502,0.2265559394510502,0.1664168351192241,0.011357905892982209,0.3776937097836991,3.8239905538824495,0.0047255915444875075,0.03805809818202268,0.1083450983407732
0.10084398587544759,0.8170895048337551,0.211222908307654,0.48992763822671603,0.8678531884527059,112.32202889946957,0.4899268073351743,0.3585746350756903,1.0130689812724494,0.9537534680410522,0.4132599382119878,0.1945415919271277,1.3173796107901241,-3.3412310365499134,0.14755361775114473,-5.5645283032221995,0.23312451418526448,0.18058301598905677,0.19221076682840563,0.34152734152650643,-0.33183127917721555,0.001497493142920778,0.05057191356011784,0.08784316358308346
0.2849209209283193,0.7574816560743282,0.21535464593268544,0.4672736057652126,0.7884550878456251,122.35308954163548,0.46727283036378203,0.29918397450288475,0.9914479590825661,0.8902996715159763,0.3617295981460269,0.2177570617898368,1.0621137323863692,6.913166329330762,0.1627609055250249,8.709405569201436,0.2021490754616881,0.18784788178782122,0.5575944421957543,0.43398491296377567,6.729499682934154,0.06994185892402995,0.04221976934597954,0.04423899800082737
0.47446853419144946,0.38862068589927173,0.2088899718823628,0.46777393811401785,0.7265147525499043,155.8900897339006,0.4677731538888295,0.34389889366996357,0.9523886046060213,0.8343130685000598,0.3072345831274833,0.3135522530251024,0.826859906075585,2.2147916635253995,0.18253460219884274,6.344097742036687,0.27574421841999447,0.2117207218532339,1.7748702768384188,0.35898826729218825,-6.632297518680827,0.023742166090572326,0.05255627557043315,0.07432837169090677
0.03551951050758362,0.9257040638464161,0.18377746450061977,0.4644949999800753,0.7520170710526324,99.69150929596482,0.46449420371663735,0.29687310672437445,0.9679116249332181,0.8481610194886864,0.4005662822838983,0.19057687601748263,1.3591760457164832,-1.0685423541628924,0.164050889011584,-2.9912701453286035,0.21316810852235557,0.15821164467340448,0.052395684438332445,0.3439071134184138,-0.0030526286128778096,0.05719801684896889,0.04183231139384486,0.07578239755140563
0.34536535541216534,0.7585070726047514,0.2545343885004671,0.4092019737060496,0.7526303116522448,123.94672828195797,0.4092012954462849,0.274213219930127,0.9794544843704309,0.8652669531305072,0.27669927813845085,0.22902753060024722,0.9129888819790469,-1.8984078621539162,0.1671473118543136,-0.07778495546665613,0.19224980972024594,0.20697344819219213,0.6389561617842525,0.3775769336197022,4.08988502680106,0.05932212981351814,0.04121254038465494,0.06317049135525737
0.18931635469198227,0.8905015504629671,0.29292871047591335,0.3797598147307103,0.7920193051811918,114.79618840227056,0.37975917412454796,0.3273628515377212,0.9901725640872188,0.8934111559263251,0.015412736196272522,0.225013989415466,1.0922663200327365,-5.103271190834171,0.11779074675086476,-6.325126256511344,0.2438221318649754,0.2319233643673939,0.31585985346578593,0.3799295753179289,-1.724094924158941,0.016834718622747828,0.0263574049445822,0.09017602157038386
0.2955331529180209,0.7944186153741911,0.24899551214893065,0.38299128155246454,0.7849317374001542,115.269857397094,0.38299067936888803,0.28517978507965,0.9867266046979903,0.8858330640497012,0.4432974247310382,0.13637146259733257,1.8789785072856713,-5.873374365781232,0.1516861193128305,-8.195845747959117,0.19269196807497227,0.19600980304044013,0.4277615524552835,0.2732838763981651,-4.20988749301416,0.003252930141635142,0.03276145985885499,0.09535701481521906
0.2595292528470357,0.728832278271177,0.21969650147228445,0.4458486244352559,0.798052696886995,123.34466957485631,0.44584785901864954,0.3178188340187055,0.9906318666405896,0.8968816355605523,0.3271328093853453,0.20530539708809875,1.1725293319901302,1.8085024729207397,0.17690841669961066,6.2950347127192785,0.18138507514780844,0.19205746381094507,0.5356730453486495,0.31363225569222764,3.8553972389630116,0.0006510048410971573,0.03729691678907436,0.10815929450561547
0.16740568975607553,0.7520284522700207,0.25241558311184586,0.45111444702880243,0.8004315895783662,120.29845770288449,0.45111368112282324,0.33122164895177497,0.9945446027111384,0.8986966978074401,0.3395104900436736,0.2160457724851182,1.0188423315001824,2.694842799135184,0.11870840363892579,3.976017815377152,0.23055089228349526,0.1983201704124565,0.3439587616255169,0.4707478444043124,3.279979357950012,0.046496505846184547,0.03524716350135124,0.06934268933665506
0.09752706438302994,0.9246708870952027,0.15273898787452453,0.5471841305343637,0.8396113315624317,103.3778297938044,0.5471831840556353,0.3415070776188129,1.0001340464069022,0.923281096034618,0.27409720295412515,0.20903183285762278,1.1505972956804977,2.620862920636454,0.16248793591071403,2.654161558454189,0.20998388114472472,0.1283686601684178,0.17442683915154636,0.34006349757472915,1.5186478434277653,0.004114503461123937,0.06395640090946966,0.03966678121943085
0.24081898480653763,0.7861538098808395,0.2596189883385911,0.3574130817147411,0.7830696808718114,118.40147494838672,0.35741251619658077,0.28838212352682613,0.9875440544327606,0.8874034067544008,0.1908016152535881,0.15996692124535622,1.6658016254675327,-8.405565979880064,0.16142113500004726,-10.706960545319577,0.2263089494982164,0.19307984033347952,0.3355137357103697,0.3848549472496192,-7.709878597429554,0.051187043832742404,0.03200613136661722,0.07008425513458609
0.01857956995566686,0.8725877529190447,0.15008703433894655,0.5689224579339187,0.8165582494390203,105.42530990601101,0.5689214731832466,0.3608037011620782,0.9964081815390603,0.9087048706384822,0.15367681834254546,0.18401073145423713,1.3544965921156833,-2.389448859501972,0.13388573593951678,-1.59849825273585,0.24136682741068138,0.14766897104075777,0.06299567747039131,0.45005432293254216,-2.957342272791162,0.08330232407466338,0.039262915822399234,0.08490036245822698
0.022159335513909657,0.8534921908754829,0.19552195924928356,0.4960933237391184,0.8219477058740866,105.38209510707289,0.4960924858844249,0.33198890710976914,0.9963025155504164,0.9173604433442778,0.24534763004759946,0.17351050730150416,1.4414768031658163,0.1244135592541667,0.1541191147998202,1.2538056368726636,0.23669501226058248,0.17622318186741703,0.039858373026891464,0.4518081852804601,-0.5254596537982286,0.0878799340933974,0.02755215132970804,0.06114512954555335
0.05336602032184601,0.909148242623946,0.2542779412003771,0.4008871974119757,0.7600000876626744,104.42638049013759,0.40088651830098765,0.28280801715913795,0.9744358673281258,0.8613065298645519,0.2771748395722157,0.2035710172461205,1.2625123085218855,1.3125050893858403,0.14003687591030575,1.7333115650674624,0.2297963593053573,0.20310784902033782,0.08249810594223464,0.4297645456528412,-1.595829907476393,0.030917665734359542,0.030273783298321262,0.06392764331607825
0.0027582496404647827,0.9872227293179919,0.25012848235520985,0.39380734074693063,0.7534170471543544,98.3268898535936,0.39380666123500235,0.27994341567919284,0.9693760149943599,0.849510958826609,0.4399592400010665,0.1865077368320712,1.4466847058728243,0.3141088384805826,0.16217073000980997,1.2563734749910593,0.19965627536100528,0.19611814617214116,0.0020650268264975308,0.29177488230409976,0.6982131672639394,0.0002820076126448409,0.026075179986483062,0.08898713191938461
0.005565814673900604,0.9410895674555539,0.2492592290168046,0.4178760854186132,0.7775634735132037,104.05936593891242,0.4178753778004711,0.3025742676817639,0.9823215527819275,0.8762113114419291,0.4011977983016978,0.20800785785124995,1.2777483092171658,1.177043122461118,0.14403427995564344,1.0711495866964664,0.21010385060022482,0.2001079375262362,0.011273346086688795,0.3678731044861696,0.5221474046846816,0.032465582707498525,0.028154778909365966,0.07332937127423499
0.020405665040016174,0.8726864420699214,0.15646502591580072,0.5434393258228076,0.7899017540754553,103.93495335060302,0.5434383875165321,0.33535977985198123,0.9891267511784635,0.887124480044079,0.33277584968679247,0.19824432044991813,1.0575597824058287,1.2887282186625193,0.16117115872472454,1.31270853824562,0.19163240372816936,0.14833024111101004,0.04202690698451003,0.35917758334104777,2.632146510270894,0.05708762902105712,0.04012638769643978,0.10967648369389005
