symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,jawOpen,mouthSmileLeft,mouthSmileRight,mouthPucker,mouthPressLeft,mouthPressRight,mouthFunnel,browInnerUp,browDownLeft,browDownRight,browOuterUpLeft,browOuterUpRight,eyeBlinkLeft,eyeBlinkRight,eyeSquintLeft,eyeSquintRight,race,gender,yaw,pitch,roll
0.06843557457129161,0.9052354189569115,0.179282391006197,0.5101565658678043,0.8167436227720289,101.77777733446166,0.5101556753652833,0.32704190760578644,0.9901354330535482,0.9043236610419108,0.30026083581565,0.1943276644496538,1.1872057732395336,-0.34671383284398877,0.13976435684549315,0.7213574742465978,0.20405178277442143,0.16013037826468476,0.12113847920689208,0.34315677914478504,-1.201590756761343,0.025045792389981496,0.039829660854327285,0.10069872083971475,0.01106705516576767,0.0009180467459373176,0.0005387605051510036,0.0024928131606429815,0.028438879176974297,0.017858313396573067,0.0011931851040571928,0.0023044541012495756,0.25949758291244507,0.16931428015232086,0.0045390198938548565,0.004952397663146257,0.07854995876550674,0.07703205198049545,0.5307555198669434,0.43529102206230164,East Asian,Female,6.718102861474983,-5.514278661637033,0.5159055647326695
0.108647421002388,0.9552893338893595,0.24780903125224035,0.45751417917304904,0.7891591092760384,107.63138819604059,0.4575134041222136,0.32994085334009204,0.9823360338203678,0.8790635383831324,0.1342046424178575,0.1872631744227478,1.2674251118035715,0.06680413122523804,0.11177708176026271,-0.8029088766219248,0.20406151934299938,0.19738561241809804,0.17374675781173507,0.33237804192937753,0.9867288919023092,0.012376879981179706,0.043094503114946246,0.0855477954247146,0.0047977278009057045,0.001402129651978612,0.0005901791155338287,0.18175406754016876,0.029628105461597443,0.002162346849218011,0.004317150916904211,0.0008938585524447262,0.25481024384498596,0.3330126702785492,0.0064612277783453465,0.006489025894552469,0.373944491147995,0.3705439865589142,0.650475263595581,0.5583049654960632,Indian,Female,-11.037963048266827,11.826839870420919,-1.5668783311148033
0.0718880146741867,0.8870150696841749,0.1979884952329972,0.4710683774765157,0.8284087070302358,104.21470611821456,0.4710675786598905,0.32410630572263127,0.9936673997838377,0.9156505553943252,0.2696391368332163,0.18198045000083182,1.3807195112224675,-1.1047134579503255,0.15438779039648434,-1.6619667666117517,0.22567991190780654,0.17897344738103416,0.13451838419810241,0.3757223268153375,0.024779249381680926,0.00045301762603659404,0.04129343596471848,0.08604954581198374,0.0002128315099980682,0.26290932297706604,0.21821065247058868,0.016801072284579277,0.08831023424863815,0.042386651039123535,0.0005522809224203229,0.006198295392096043,0.04635658487677574,0.05732974410057068,0.05571959912776947,0.049241144210100174,0.3200402557849884,0.24998699128627777,0.4462270140647888,0.302330881357193,Indian,Male,-8.558401312127708,2.3125717951397986,2.734499407844608
0.06211113929748535,0.8165488859661432,0.21329695762867582,0.47329101811693125,0.8061995913626376,110.82405922126817,0.4732902124687209,0.31735152199394484,0.9887456036489185,0.9019010254266873,0.3254134409343035,0.1883352575342515,1.288724887884555,-1.1201314054562388,0.1265730728324985,-1.0616401561941484,0.2339227592637336,0.18074693164965322,0.12349989248981713,0.5083231034764905,0.049243344185562844,0.06198124621257144,0.02806909776530526,0.05713273103922793,0.029343176633119583,0.9697592258453369,0.9675799608230591,0.004146125633269548,0.11944615840911865,0.13690900802612305,0.009340743534266949,0.0012236916227266192,0.32231494784355164,0.26264411211013794,0.0080418661236763,0.014454766176640987,0.15237271785736084,0.12938600778579712,0.588546872138977,0.3351208567619324,Latino_Hispanic,Female,-7.9932781862221916,5.013584134635365,0.1857520339980563
0.411896546681722,0.4957879395582522,0.22920093149393708,0.48313768368293175,0.8069584481207971,148.4514038013959,0.48313686879748596,0.3026620565182207,0.9809598090820277,0.9104663560065088,0.3018941918565804,0.24769999443387603,0.7455807345002479,4.954275401371296,0.14729519607423397,13.860275160733357,0.1564354202377982,0.22363092830102488,1.2810670588694653,0.23208585072020474,2.286012271492354,0.044075585615325236,0.04622571456100694,0.08764630414771196,0.0009229449788108468,0.0005087416502647102,0.00031881252652965486,0.012347102165222168,0.026417434215545654,0.015632381662726402,0.004922706633806229,0.014362848363816738,0.32228487730026245,0.08325584977865219,0.007597049232572317,0.002698477590456605,0.1856175661087036,0.29434216022491455,0.702398955821991,0.2732943892478943,Middle Eastern,Male,57.46389756840435,-1.870612937258406,-6.843154773367716
0.19590842723846436,0.5669755926148021,0.009603123678950734,0.5317534382440934,0.8855566922750088,147.26721170068967,0.5317525290435126,0.37330889893212493,1.0109667478817963,0.9623737070085377,0.17784277084560782,0.24342317295730373,0.9333002889994674,-23.72352740879202,0.15844344795846038,-15.386296846757757,0.22652200457244873,0.21229954701641088,0.8149185222164838,0.3137612183442228,-27.364964847345757,0.012687962215016915,0.05659123969368044,0.10328181807346525,0.00044325710041448474,1.8991826436831616e-05,5.136475920153316e-06,0.6880273818969727,0.06733626872301102,0.016181716695427895,0.011068322695791721,0.10784920305013657,0.0694776251912117,0.0026425777468830347,0.16804687678813934,0.11540067195892334,0.06155609339475632,0.4804106652736664,0.6903750896453857,0.5490316152572632,East Asian,Male,51.643872383414,-25.26805238691684,15.735540297291358
0.19223720331986746,0.8252302454411784,0.26437108685166094,0.4381516224115336,0.8157933284776767,116.63726989031531,0.43815088431760285,0.31414803051192375,1.0012390170063963,0.9174646595748435,0.3109486268100389,0.22046313167108236,1.038279617219005,-1.5450259195274008,0.11198036595893923,0.037061253099724606,0.20937393346332026,0.19545512006178703,0.35059046123882265,0.37351755584013435,-2.270863653122717,0.0642987249845073,0.033134783156065044,0.06938735302520989,0.037481892853975296,0.2556844651699066,0.4288647472858429,0.002263183705508709,0.01097150705754757,0.036481332033872604,0.015556152909994125,0.0003114541759714484,0.20821434259414673,0.19634555280208588,0.01928970403969288,0.0026822236832231283,0.047496579587459564,0.08053708076477051,0.637802004814148,0.35555776953697205,White,Female,18.431161893964983,15.151704328154823,-0.8414898060103166
0.05090432365735372,0.8611645235587692,0.22192514453819137,0.5000388992062229,0.812750306159504,108.34152616407071,0.500038048267439,0.33770781174727826,0.9930164615972481,0.9032811129082314,0.3435489453886331,0.18628525593458703,1.2057616847277994,-0.09538870322553777,0.10364673324226442,-0.020326622788467964,0.1897490418206703,0.17103079498515694,0.07976547418480084,0.2687507214318862,0.5011696736284112,0.0018038652052903138,0.023329028604036614,0.1088590658579221,0.06911708414554596,1.6418176755905733e-06,1.0677131285774522e-06,0.6812756657600403,0.0073659890331327915,0.019905468448996544,0.002058718353509903,0.00027969316579401493,0.41592079401016235,0.39760592579841614,0.006960360333323479,0.0022343178279697895,0.07247917354106903,0.06782814860343933,0.6784461736679077,0.5667327642440796,White,Male,6.2813118400071986,0.6706058891514591,-0.5099679982861907
0.12734480202198029,0.7981830738298772,0.1752501661753118,0.5083085174561743,0.8084625653602391,114.45216156257351,0.5083076710228477,0.32623176336698373,0.9921629233583474,0.8997417331232657,0.3109730046508254,0.20635945505866712,1.2156502227121584,1.7054428557649237,0.20077472697662152,4.0579576191123,0.21002137379596367,0.16226268592305287,0.2730117006718197,0.45202186833351227,0.8241834046545904,0.08373157297349881,0.03157052099442066,0.07504848074976037,0.024303512647747993,0.694368839263916,0.7986166477203369,0.0012463281163945794,0.09739486873149872,0.2377290278673172,0.006247964687645435,0.845291256904602,9.699324436951429e-05,4.0767215978121385e-05,0.8121961355209351,0.785741925239563,0.14874625205993652,0.07596095651388168,0.32964733242988586,0.16471819579601288,Middle Eastern,Female,16.222733087652937,-4.649800138583735,-2.5728279740622977
0.1761983335018158,0.7938933875281495,0.16231605601120894,0.5344062637350736,0.8481662032350237,114.76814078851918,0.5344053477228767,0.3428360740559315,1.0066136410369433,0.9361185675187741,0.40467005596652894,0.16570389666879973,1.3635638896870947,-1.696819262584161,0.1366626631357398,-1.6319908878518938,0.19188121879442857,0.1616779465826064,0.3625165946132867,0.3329310772503482,0.22386335884105932,0.0008774085385368164,0.026273516203738898,0.11329477730857528,0.009298628196120262,0.0018803398124873638,0.0013007629895582795,0.0006600086344406009,0.3165336549282074,0.1008215919137001,4.6846656914567575e-05,0.0007705259486101568,0.3303031623363495,0.19160665571689606,0.01036325003951788,0.04605887830257416,0.11638115346431732,0.09812088310718536,0.3661585748195648,0.21832959353923798,White,Male,-23.34028259183413,-8.729491339495269,2.0090814378821036
0.28562253216902417,0.7615920758924568,0.14404630629590937,0.520581521163727,0.7724290609013241,124.01005952048953,0.5205806260094967,0.30511411350590595,0.9809737880293545,0.8689321351142688,0.2566418321305466,0.1348590700140289,1.742045747891451,-1.5494388927628735,0.15171864783363928,-2.1206959127699725,0.21081475461449264,0.1734067413498545,0.6360614412912364,0.4062242265968836,2.878993554418738,0.07717634386187286,0.03964132987663818,0.06323196600910684,0.00030242218053899705,0.9500585198402405,0.8956856727600098,0.001132672536186874,0.14254675805568695,0.02335510216653347,0.0006524268537759781,0.06715201586484909,0.15366140007972717,0.09942539781332016,0.02312074601650238,0.028142031282186508,0.49984869360923767,0.4583825170993805,0.30063652992248535,0.2935643196105957,White,Female,-31.362339777415723,-5.841545945877823,0.7965263419608388
0.017442144453525543,0.8865503773119375,0.20597932473014374,0.4885822863121449,0.7837587409415971,104.44952998116078,0.4885814744046314,0.3180666287766984,0.9813955655331433,0.8808074493170671,0.3399804688394965,0.20117652572728656,1.358312082990808,-0.5360206271775817,0.1464420240633892,0.5406872053779539,0.2310141500606717,0.17036572222547433,0.03624530152278027,0.43968365142443,-1.6424980179345365,0.06573032740001676,0.029532340806824556,0.07906064086646307,0.023118730634450912,0.7258480787277222,0.6726109385490417,0.01823626086115837,0.032101087272167206,0.02871362678706646,0.012298845686018467,0.15261034667491913,0.06857822835445404,0.03250874578952789,0.02123645693063736,0.06027277559041977,0.07785935699939728,0.03989380598068237,0.5101375579833984,0.17522238194942474,East Asian,Female,-2.5697518280126883,3.2668314803656644,-0.039083860871831945
0.13851666947205862,0.8189599357993111,0.2168828169325751,0.47417225317053047,0.8160498438859227,112.8834403485777,0.47417144268708905,0.30980624780173394,0.9997906601462951,0.9123347292522973,0.3229648980122279,0.20768037230930858,1.1367015707119899,0.07427329430526615,0.16374667632216955,0.26750456158499286,0.20987833205977127,0.16612888469641446,0.25956950742803064,0.46281037049615426,3.302777992756576,0.07035676837202208,0.0476864896451187,0.043591545418984655,0.0013652691850438714,0.8694165945053101,0.9465194940567017,0.016768217086791992,0.01537174079567194,0.09009172767400742,0.03660368174314499,0.3462856709957123,0.00048175788833759725,0.00202819867990911,0.7919775247573853,0.3144795000553131,0.043587058782577515,0.090749591588974,0.46514272689819336,0.23242899775505066,Latino_Hispanic,Female,16.58578430256673,2.590666463454952,-2.39648901463041
0.04787795742352804,0.8803831864040103,0.1507125400289728,0.5071161979265193,0.7859403876694911,101.27047759884535,0.5071153082270838,0.31761724536107344,0.9783259043782928,0.873811255953551,0.1546729294926729,0.20492745246584645,1.155036624861434,1.262113738474061,0.19827031895663108,1.2078874492475182,0.2270340825053742,0.15651618554515792,0.10406084862793918,0.470722520083992,1.4662834726739291,0.08189879742536547,0.04028685586712009,0.058791435982074584,0.006244140211492777,0.7705530524253845,0.821389377117157,0.02488977462053299,0.01925896294414997,0.04792104288935661,0.03633267059922218,0.5549248456954956,0.00043810674105770886,0.00035235879477113485,0.5019855499267578,0.380587637424469,0.5071407556533813,0.34824684262275696,0.39953261613845825,0.428059846162796,Latino_Hispanic,Female,6.848973898998569,-5.2378482805183495,-0.8398759293725366
0.11482368906339009,0.8359193327982887,0.21042420474376392,0.4712199267775913,0.8157217843480082,109.37255745773152,0.47121913908169794,0.3098265479406974,1.0007412874373562,0.9135150012672028,0.3983573141551993,0.2034314493818761,1.200216656062858,0.6457513760243164,0.1499388469282585,2.579537149433851,0.2018489960716313,0.1708779390716626,0.19964650289454636,0.33721457107977815,-3.2453343228038416,0.0067409538746212765,0.04412082081288522,0.08986752834496986,0.000875576981343329,0.012727398425340652,0.0028891596011817455,0.016012683510780334,0.1946236491203308,0.011602068319916725,0.0025640001986175776,0.01753651537001133,0.04221563786268234,0.039973240345716476,0.07538241147994995,0.10972999036312103,0.032415054738521576,0.022654807195067406,0.2585788071155548,0.0508614256978035,Latino_Hispanic,Female,15.219548299441477,2.4271991342241916,-2.966543620079888
0.1245725229382515,0.8754956573703977,0.24101528899387614,0.46828728459138635,0.7999119977210143,110.76657260014234,0.4682864941811215,0.327529728993143,1.0083300123289078,0.9064503331526489,0.2902210081430915,0.20346468476415025,1.2273859589053184,-0.3431905804653351,0.16936166499656072,-0.10371322648476594,0.21143858826390055,0.1712263187599788,0.2098544173407367,0.33908552450289453,-0.7092406585514316,0.0029541702863375937,0.047718731045957724,0.10447036038626396,0.0039325556717813015,0.00039312674198299646,0.0005781101644970477,0.06761440634727478,0.008807669393718243,0.05679331347346306,0.0021461914293468,0.5811095237731934,1.8509283108869568e-05,0.00015296424680855125,0.9142739176750183,0.41915395855903625,0.07016929239034653,0.10823499411344528,0.5956264734268188,0.3188507854938507,Southeast Asian,Female,11.23691944530723,8.552637583206952,-2.834480995985228
0.30847112089395523,0.639507627701427,0.1810445099098559,0.5445976421921966,0.8272068530285189,132.29755145082464,0.5445967170978168,0.29252814254817827,1.0127411647405522,0.940881086877376,0.7894921683051944,0.09059518397310147,2.384360353669126,-2.263135830088344,0.123725013166303,-5.343125712221972,0.16242759767115622,0.17642097022547767,0.7386498642434007,0.26002672659105824,-3.1635963800913016,0.13291279558591626,0.05100991984874566,0.07524377871109017,0.0371224507689476,0.0010950160212814808,0.0012169070541858673,0.03413616865873337,0.015939848497509956,0.005386928096413612,0.03823108226060867,0.16527889668941498,0.033972956240177155,0.019156277179718018,0.013506405986845493,0.16286633908748627,0.21992860734462738,0.023703979328274727,0.23758257925510406,0.5114659070968628,East Asian,Female,-41.40959825874668,-6.404619288166494,4.563473654724171
0.014132348199685415,0.8744572419080567,0.20074416002525783,0.4888703545918407,0.7803139453111743,106.2851685734314,0.48886951110050186,0.3156130455655642,0.9795865005411272,0.8748517515489225,0.30840899939131405,0.1970817295315415,1.3134994922142629,0.2543936600017406,0.15478357841241455,0.30133298817181736,0.23130578857536063,0.1697165126703117,0.03667586439250143,0.49588926132071687,-1.6565435944518818,0.10249336600740148,0.024804682363837913,0.054643456306044606,0.03551189601421356,0.9449938535690308,0.9209121465682983,0.0025540299247950315,0.22432371973991394,0.20519468188285828,0.009481409564614296,0.10449697077274323,0.015480956062674522,0.013685679994523525,0.12326207011938095,0.13550028204917908,0.10431944578886032,0.06557673215866089,0.4204407036304474,0.2760930359363556,Latino_Hispanic,Female,-2.855342447005525,-1.2406666879797394,0.4050919995341391
0.42978475987911224,0.593450308847119,0.2476932712577277,0.4051741316306813,0.8342693049641783,132.63354144509904,0.4051734492284293,0.30151259756277754,0.978006971850292,0.9165583481048847,0.7631763045610016,0.14964871376116418,1.390602281024444,9.537495848796965,0.15426348280610608,8.037596041563047,0.2019609043005557,0.21186663402065634,1.0080018297147944,0.3308832055773766,10.062254197476234,0.0030114187228059207,0.045692040046854315,0.0734822859928855,0.00014073512284085155,0.03112492896616459,0.012371904216706753,0.03100225143134594,0.1599055528640747,0.012819941155612469,0.0014676270075142384,0.25801408290863037,0.004544418770819902,0.0009014846291393042,0.07398227602243423,0.7112049460411072,0.15683691203594208,0.009511828422546387,0.12732911109924316,0.31582510471343994,Indian,Female,-47.088804804736,22.314349164946012,-8.276637444875764
0.21663827449083328,0.756828890080191,0.220300922395524,0.4384275882529915,0.7922564110339877,120.12777792072022,0.43842683987106335,0.2969702739473117,0.9936612876730562,0.8971232974317037,0.005435952423334141,0.16908017956057347,1.3874119885936502,-2.349241820410326,0.18971337734865135,-4.207665689803413,0.2132348354610623,0.19925390035881846,0.44050887901646424,0.39858994375826434,1.7321505403471948,0.01926925208684324,0.04259691762175527,0.06811100701723474,0.0011370249558240175,0.6580479741096497,0.5209870338439941,0.03185492008924484,0.016028212383389473,0.005359634757041931,0.007510812487453222,0.5531906485557556,0.00039018483948893845,0.0005402967799454927,0.5689882040023804,0.6859980821609497,0.7727165818214417,0.7274037003517151,0.515184223651886,0.6210348606109619,Indian,Female,-24.368346461413942,9.762225591848946,2.1441270701772517
0.17629190782705942,0.8737205210288479,0.2849393778521104,0.36520512760476953,0.7452355005303584,113.87668426168754,0.36520452735285464,0.2845381730921327,0.9785090544087733,0.8546685264247104,0.026437564092322976,0.2534194959144777,0.9713151428551834,1.3452751355154957,0.13962375360941595,0.9018137480803923,0.2290741443187167,0.21529392932090713,0.26376477729282466,0.38425557987685466,-0.5082274476150275,0.03120599543596446,0.023436531563403726,0.06708271271132119,0.0018637353787198663,0.3715486526489258,0.4773578941822052,0.0025507290847599506,0.022808294743299484,0.04201972484588623,0.0057991803623735905,0.009869338013231754,0.016024678945541382,0.19783759117126465,0.11831241101026535,0.017504865303635597,0.666691243648529,0.7886612415313721,0.8258478045463562,0.3950268626213074,Southeast Asian,Male,16.830082751701887,26.66749006673295,-0.17039193234053426
0.023430426915486652,0.9127473897220063,0.2690336264846718,0.40063410968425317,0.7836701033420826,106.491034218146,0.4006334201232183,0.3159321516733509,0.9719068765556768,0.8699248114183225,0.36883554219118325,0.21595722751462623,1.2808291186921883,0.43494858103469736,0.15652053972891544,1.536903276517675,0.2361506842509656,0.20533931690352167,0.038880663036096774,0.3618572404178114,-1.9816703683942205,0.002416917058521056,0.018588234643273274,0.10179001000223292,0.00788214523345232,0.0002499173569958657,0.00010296113759977743,0.0025710121262818575,0.2051854431629181,0.08848688006401062,4.5305623643798754e-05,0.07275193184614182,0.013945615850389004,0.006388898938894272,0.18510593473911285,0.20515400171279907,0.051281753927469254,0.023963043466210365,0.31020358204841614,0.13637782633304596,East Asian,Male,2.406076257454539,14.115057809713093,1.2970016823876676
0.35318708419799805,0.6243781585112735,0.26199113296374593,0.41432211011365294,0.8293464679053573,134.69972680100665,0.41432142808616046,0.3399748736966578,1.0120157582402847,0.9398878687677839,0.1128669335537036,0.22517683966325056,1.0888801829879193,-8.778609260869557,0.12924999814017743,-7.457273738313269,0.23537029766232292,0.20538665682356175,0.7968138856673469,0.3365581702254077,-2.465600932342362,0.017968150269877078,0.035386710916437754,0.08954696478276288,0.0007935790345072746,0.005292699206620455,0.02039702981710434,0.00035469798604026437,0.010124126449227333,0.14988096058368683,0.0001483094965806231,0.003294358728453517,0.010905509814620018,0.49862056970596313,0.36127907037734985,0.0006226891418918967,0.32994210720062256,0.7464625835418701,0.43966221809387207,0.14307597279548645,Black,Male,42.90257464383804,25.708315928077397,5.569295950811791
