jawOpen,mouthSmileLeft,mouthSmileRight,mouthPucker,mouthPressLeft,mouthPressRight,mouthFunnel,browInnerUp,browDownLeft,browDownRight,browOuterUpLeft,browOuterUpRight,eyeBlinkLeft,eyeBlinkRight,eyeSquintLeft,eyeSquintRight,cheekPuff
0.011059140786528587,0.5093251466751099,0.5414721965789795,0.0014816435286775231,0.05744617432355881,0.10797931998968124,0.003076084889471531,0.24093323945999146,0.011430386453866959,0.015867387875914574,0.04759189113974571,0.03256263583898544,0.13984976708889008,0.11113979667425156,0.37759456038475037,0.4646090269088745,0.00022671694750897586
0.001684053335338831,0.050010453909635544,0.042141515761613846,2.688145832507871e-05,0.49677592515945435,0.6143783330917358,2.502453571651131e-05,0.0725184753537178,0.10360399633646011,0.10003265738487244,0.016537660732865334,0.044733550399541855,0.08385047316551208,0.05440102517604828,0.3574233055114746,0.09031528979539871,5.187849819776602e-05
0.01101729553192854,0.03188734129071236,0.06144441291689873,0.003931734245270491,0.0050093140453100204,0.03502180427312851,0.006921291351318359,0.00017301805200986564,0.5288004279136658,0.5273267030715942,0.0036899754777550697,0.002040873048827052,0.47762438654899597,0.44720521569252014,0.8046846389770508,0.5021989941596985,0.0003046548517886549
0.01797032542526722,4.1625909943832085e-05,2.4792414478724822e-05,0.001724473899230361,0.05043226480484009,0.1769750565290451,3.26711633533705e-05,0.03574957698583603,0.0303095243871212,0.015491054393351078,0.17824400961399078,0.1399448812007904,0.0774339959025383,0.06281305849552155,0.4751950204372406,0.22324620187282562,2.4301283701788634e-05
0.00416275579482317,0.24186496436595917,0.2538329064846039,0.0359516441822052,0.011954299174249172,0.013276218436658382,0.030235186219215393,0.015696391463279724,0.21929217875003815,0.164404034614563,0.017172599211335182,0.01369526144117117,0.2631676495075226,0.20105324685573578,0.4293617904186249,0.43142834305763245,0.00018876056128647178
0.0018153361743316054,0.14197112619876862,0.2546524107456207,0.0063081709668040276,0.005246346350759268,0.00843182485550642,0.007036539725959301,0.04567138850688934,0.038863591849803925,0.02754240110516548,0.10823912918567657,0.018465550616383553,0.15633763372898102,0.06106730177998543,0.65030437707901,0.12884870171546936,8.452595648122951e-05
0.14735938608646393,0.9233511686325073,0.8970417976379395,0.002865343354642391,0.15135519206523895,0.19494132697582245,0.010176441632211208,0.036727674305438995,0.039158567786216736,0.052721623331308365,0.05133930966258049,0.04952890798449516,0.1657889038324356,0.13787391781806946,0.5095728635787964,0.5247765183448792,0.0010400330647826195
0.005108932964503765,0.00045828931615687907,0.0003792811476159841,0.0034251315519213676,0.10263898968696594,0.05693996697664261,0.00013028761895839125,0.0013837941223755479,0.557766318321228,0.5449320077896118,0.00459042564034462,0.004103012382984161,0.06107349693775177,0.02820676378905773,0.11766074597835541,0.10852853208780289,1.9930865164496936e-05
0.007182211149483919,0.5372880697250366,0.48146089911460876,0.04573529586195946,0.004506031051278114,0.0038125270511955023,0.025184866040945053,0.0043640355579555035,0.23192504048347473,0.2580382823944092,0.013889234513044357,0.02029452472925186,0.6560006737709045,0.5676153302192688,0.6619827747344971,0.683360755443573,0.0002151288208551705
0.05208991840481758,0.9596444368362427,0.9194153547286987,0.0013787425123155117,0.1686345338821411,0.06522245705127716,0.006420816294848919,0.0024168509989976883,0.5179928541183472,0.39722612500190735,0.012285600416362286,0.011884979903697968,0.13606296479701996,0.02632782980799675,0.40012770891189575,0.5228486061096191,0.0007126483251340687
0.00016460241749882698,0.19008667767047882,0.31043604016304016,0.0021459320560097694,0.0485333614051342,0.3078250586986542,0.0003697700740303844,0.02511448785662651,0.01660456508398056,0.06178426742553711,0.2439613938331604,0.051072511821985245,0.07247903198003769,0.09413371235132217,0.41915252804756165,0.12320997565984726,1.2487932508520316e-05
0.0058654965832829475,0.0012656678445637226,0.0014131347415968776,0.0097553301602602,0.0957927480340004,0.04555296525359154,0.002654213458299637,0.014458108693361282,0.029986664652824402,0.009149554185569286,0.10471582412719727,0.18614524602890015,0.05715961754322052,0.015013555064797401,0.1022292748093605,0.029146412387490273,2.9055909180897288e-05
0.024231603369116783,0.09158188849687576,0.034279096871614456,0.008358734659850597,0.11434759199619293,0.014819460920989513,0.004108643624931574,0.02032245136797428,0.06588687747716904,0.033329132944345474,0.02553464286029339,0.0547054298222065,0.2857920229434967,0.18100430071353912,0.48721903562545776,0.45355212688446045,6.1028345953673124e-05
0.05903692916035652,0.0004724883765447885,0.0005978711415082216,0.017216619104146957,0.013950548134744167,0.03925345093011856,0.0007402858464047313,0.05605216324329376,0.007403086870908737,0.010112239979207516,0.20749281346797943,0.08769465237855911,0.021815549582242966,0.022624626755714417,0.288077712059021,0.2636139988899231,2.0665554984589107e-05
0.043158240616321564,0.6884835958480835,0.6585891246795654,0.00702483206987381,0.07941319793462753,0.06394832581281662,0.01489210594445467,0.02619684860110283,0.05196157097816467,0.07508202642202377,0.08770418167114258,0.05057895928621292,0.22561290860176086,0.2033139020204544,0.5267788171768188,0.365878164768219,0.0011009747395291924
0.00013742722512688488,0.007685403805226088,0.008782395161688328,0.005310005974024534,0.031558807939291,0.015389859676361084,0.08049750328063965,0.04703574627637863,0.03510884568095207,0.0074857803992927074,0.2787063419818878,0.06722589582204819,0.021599194034934044,0.17636188864707947,0.605804443359375,0.07465265691280365,0.00011098518734797835
0.007659681607037783,0.026129789650440216,0.020968852564692497,0.0046378206461668015,0.01764816604554653,0.01366277877241373,0.007043993566185236,0.005442769266664982,0.2871760129928589,0.2983616292476654,0.0033696298487484455,0.001368832541629672,0.36899468302726746,0.12114683538675308,0.2870025932788849,0.32760316133499146,8.075759251369163e-05
0.0010116486810147762,0.0065125515684485435,0.003925714176148176,0.6232089996337891,0.021722419187426567,0.021315746009349823,0.027375182136893272,0.008544153533875942,0.9083471298217773,0.5364768505096436,0.004093388561159372,0.0013791292440146208,0.8874579668045044,0.9056945443153381,0.11800556629896164,0.012227378785610199,9.493699326412752e-05
0.019678674638271332,0.0003688159922603518,0.0009045631741173565,0.04714534804224968,0.022053448483347893,0.14753933250904083,0.000624540844000876,0.1538929045200348,0.0016444253269582987,0.004029661417007446,0.5715491771697998,0.29144033789634705,0.5220571160316467,0.635491132736206,0.6673412322998047,0.41235411167144775,1.5889983842498623e-05
0.006773917004466057,0.8015239834785461,0.7271468043327332,0.02144661918282509,0.007997727021574974,0.014209696091711521,0.02362138032913208,0.005444384645670652,0.062234003096818924,0.005667214747518301,0.07018840312957764,0.29940447211265564,0.16399288177490234,0.07219021767377853,0.542999267578125,0.20285803079605103,0.0003850058710668236
3.629421189543791e-05,0.008370944298803806,0.014452606439590454,0.06401871889829636,0.07617267966270447,0.06785744428634644,0.007960504852235317,0.1911722719669342,0.0007639981340616941,0.11479413509368896,0.7504249811172485,0.032829686999320984,0.10143556445837021,0.11776022613048553,0.28570911288261414,0.3840029239654541,1.4559102964994963e-05
0.00017747687525115907,0.18990693986415863,0.23481829464435577,0.04617304354906082,0.00830908864736557,0.014986388385295868,0.00601089047268033,0.007690040860325098,0.14970849454402924,0.1598302572965622,0.011869488283991814,0.007222272921353579,0.10464883595705032,0.10248410701751709,0.44145721197128296,0.1633942872285843,1.2433521078492049e-05
0.00026196843828074634,0.12446333467960358,0.1065414547920227,0.0005632438114844263,0.14019928872585297,0.2156822681427002,0.00017738621681928635,0.015515675768256187,0.01106865145266056,0.04077949747443199,0.31974872946739197,0.016877789050340652,0.26173487305641174,0.5874359607696533,0.5113844871520996,0.1600734144449234,1.6156134734046645e-05
0.04635966941714287,0.5712910890579224,0.5291759967803955,0.0003992458514403552,0.13093256950378418,0.16039805114269257,0.0014101415872573853,0.014319729059934616,0.11033760756254196,0.04461594671010971,0.02629794366657734,0.03166980668902397,0.17355158925056458,0.17080730199813843,0.6961216926574707,0.5000095367431641,0.0009750183089636266
5.673603300238028e-05,0.0075922016985714436,0.005421806592494249,0.0017129038460552692,0.055705465376377106,0.018378624692559242,0.004063057713210583,0.2972201406955719,0.10698600858449936,0.013605590909719467,0.03386935591697693,0.01591756008565426,0.1888526976108551,0.5383609533309937,0.7761121988296509,0.13999874889850616,3.3710370189510286e-05
0.0016594603657722473,0.0007099568611010909,0.00149131054058671,0.012720606289803982,0.028229670599102974,0.32386597990989685,0.00021842106070835143,0.0950600728392601,0.00467381626367569,0.005269278772175312,0.44833728671073914,0.10163900256156921,0.0068656993098556995,0.0031507518142461777,0.0968305766582489,0.012581595219671726,5.122675702295965e-06
0.001072381972335279,0.5773826241493225,0.6091151237487793,0.00324558699503541,0.059088096022605896,0.10102026909589767,0.00022244604770094156,0.020485147833824158,0.10944733023643494,0.0650392398238182,0.027569051831960678,0.03960271179676056,0.06506476551294327,0.040022172033786774,0.6300894021987915,0.2204175591468811,6.804364966228604e-05
0.10632098466157913,0.8878437876701355,0.8155165910720825,0.022437497973442078,0.016503123566508293,0.014546527527272701,0.040174033492803574,0.07956908643245697,0.0035183876752853394,0.0026267722714692354,0.47829383611679077,0.40390366315841675,0.07805933803319931,0.0252449419349432,0.2116125077009201,0.18971842527389526,0.0004643044085241854
0.0019407349172979593,0.5855425596237183,0.31025204062461853,0.00234209350310266,0.30793213844299316,0.060925066471099854,0.00016934987797867507,0.002635018900036812,0.5350870490074158,0.36112165451049805,0.0008256469154730439,0.005076134577393532,0.10599710047245026,0.04238651320338249,0.46106067299842834,0.20153579115867615,3.0228809919208288e-05
0.13053928315639496,1.0273649877490243e-06,4.728123712993693e-06,0.7973929047584534,0.0006623678491450846,0.0386841855943203,0.00835003238171339,0.8461255431175232,0.0001711202785372734,5.238313679001294e-05,0.7220514416694641,0.7804557085037231,0.015217512845993042,0.014409303665161133,0.16287776827812195,0.11623673141002655,1.2854379747295752e-05
0.2071913480758667,5.098003157399944e-07,4.38795211721299e-07,0.9703711271286011,0.000683122081682086,0.003075928660109639,0.062379367649555206,0.5311064720153809,0.00036397643270902336,0.0007510461146011949,0.4309822618961334,0.2749093472957611,0.5244081020355225,0.5875421166419983,0.5175783038139343,0.3971300423145294,2.535790736146737e-05
0.010957215912640095,0.2850304841995239,0.6389631032943726,0.0004244449664838612,0.008380314335227013,0.05222650617361069,0.005275338422507048,0.0021633408032357693,0.41716307401657104,0.45616328716278076,0.004395008087158203,0.0006254548789002001,0.1095556989312172,0.2130117416381836,0.44529300928115845,0.2098805159330368,0.00047762226313352585
0.009222588501870632,0.2510344982147217,0.2183283120393753,0.0069887228310108185,0.028797859326004982,0.03701774403452873,0.023522816598415375,0.010268724523484707,0.22504228353500366,0.21258389949798584,0.009578741155564785,0.006953494623303413,0.28439703583717346,0.22250357270240784,0.27361375093460083,0.2242288887500763,0.0002952362410724163
0.00131368194706738,0.00023011893790680915,0.00021243518858682364,0.011366406455636024,0.05014540255069733,0.05990288779139519,0.0003630072169471532,0.012415006756782532,0.1851300150156021,0.1597885638475418,0.005559907760471106,0.0034212847240269184,0.023616595193743706,0.009628035128116608,0.1280854493379593,0.038501445204019547,3.826356532954378e-06
0.006187692750245333,0.0002482073614373803,0.00019834715931210667,0.15822649002075195,0.00546512845903635,0.006054956465959549,0.002791333943605423,0.001479442697018385,0.40565893054008484,0.3370470702648163,0.005455413367599249,0.008946030400693417,0.12381727993488312,0.13845373690128326,0.42779478430747986,0.31443968415260315,1.2774992683262099e-05
0.005808162968605757,0.007828371599316597,0.0040285722352564335,0.00044145045103505254,0.2949151396751404,0.16083857417106628,7.193184137577191e-05,0.000299752049613744,0.20406976342201233,0.263753741979599,0.01863887533545494,0.009385472163558006,0.20354455709457397,0.21300283074378967,0.5490785837173462,0.6427294015884399,4.401684054755606e-05
0.0010849600657820702,3.230889706173912e-05,5.401536327553913e-05,0.38788875937461853,0.011942095123231411,0.00862068124115467,0.0017874866025522351,0.5460085868835449,0.0015175886219367385,0.002783607691526413,0.48092949390411377,0.18350724875926971,0.028425002470612526,0.010976765304803848,0.09313854575157166,0.11896112561225891,2.9235688998596743e-06
0.0002478689420968294,0.7898893356323242,0.8970642685890198,0.0040283240377902985,0.04204431548714638,0.1326531171798706,0.009223822504281998,0.5537393093109131,0.001099233515560627,0.0021796072833240032,0.5261896848678589,0.11732826381921768,0.07757814973592758,0.03380048647522926,0.18618759512901306,0.06472424417734146,0.00021004526934120804
7.3579121817601845e-06,0.008466389030218124,0.006734965834766626,0.011382165364921093,0.031758878380060196,0.02172107808291912,0.002905398840084672,0.6347413659095764,0.004070454742759466,0.0005025204154662788,0.28350481390953064,0.08293084800243378,0.34857073426246643,0.27658548951148987,0.3447791635990143,0.1640237271785736,1.449620322091505e-05
0.005858185701072216,0.0005247078952379525,0.0006351776537485421,0.13072694838047028,0.00531036639586091,0.012230228632688522,0.022135484963655472,0.3716944754123688,0.0007953312015160918,0.0046060881577432156,0.39783450961112976,0.083938829600811,0.01292430516332388,0.01539677008986473,0.024852076545357704,0.038584303110837936,2.4665538148838095e-05
0.0005498133832588792,0.43689826130867004,0.8203771710395813,0.004285264760255814,0.011010902002453804,0.06216126307845116,0.00925427582114935,0.6067311763763428,0.0002875989011954516,0.001668731914833188,0.6731269359588623,0.0224619098007679,0.15489546954631805,0.2953123450279236,0.43881547451019287,0.20694312453269958,0.00016899548063520342
0.004792036954313517,0.1580445021390915,0.4721985161304474,0.00157430418767035,0.0210404172539711,0.15526871383190155,0.0012754179770126939,0.0027730653528124094,0.11473499983549118,0.5784474015235901,0.011255195364356041,0.0006490586674772203,0.4847422242164612,0.6770651936531067,0.6663461923599243,0.6289421319961548,7.459413609467447e-05
0.0028204903937876225,1.056935616361443e-06,6.014973905621446e-07,0.8279833197593689,0.018460921943187714,0.003274116665124893,0.003191695548593998,0.554709792137146,0.0022456389851868153,0.0008948215399868786,0.24722810089588165,0.5279628038406372,0.23629482090473175,0.08954688906669617,0.18933185935020447,0.3320401608943939,4.691996764449868e-06
0.001159093459136784,0.0001966838608495891,0.0006503922049887478,0.00721972668543458,0.006883444730192423,0.19499698281288147,0.00023124240397009999,0.053586144000291824,0.017013613134622574,0.010655145160853863,0.13498303294181824,0.03666727617383003,0.19294069707393646,0.3856550455093384,0.34614798426628113,0.14405439794063568,3.7001570944994455e-06
0.028852147981524467,0.6614072322845459,0.8291022777557373,0.0017787698889151216,0.018357230350375175,0.0775037631392479,0.006739525590091944,0.003255988471210003,0.10708869993686676,0.23518459498882294,0.03354524448513985,0.011628405191004276,0.08088679611682892,0.10161148756742477,0.5143591165542603,0.4073854088783264,0.0006910013034939766
1.3778510947304312e-05,0.05188584327697754,0.026863424107432365,0.6834480166435242,0.0071437768638134,0.017792243510484695,0.006263586692512035,0.20190468430519104,0.002848152769729495,0.002102249301970005,0.3382732570171356,0.1496547907590866,0.11469519883394241,0.05591756850481033,0.24202920496463776,0.24454529583454132,2.6977245397574734e-06
0.01332998275756836,0.5135800242424011,0.3066374957561493,0.017631547525525093,0.06144460663199425,0.018243679776787758,0.025116993114352226,0.6501324772834778,0.000826425792183727,0.00032673872192390263,0.4279947876930237,0.6696103811264038,0.6295868158340454,0.25959712266921997,0.19875304400920868,0.515680193901062,0.00010807418584590778
0.11252496391534805,0.720613420009613,0.7071857452392578,0.00592444371432066,0.023972095921635628,0.04227849841117859,0.02003704197704792,0.007990270853042603,0.3305898606777191,0.22628730535507202,0.002102325204759836,0.004398047458380461,0.4098931550979614,0.293397456407547,0.6494603157043457,0.5944188833236694,0.0005348544800654054
0.030289538204669952,0.7186489105224609,0.6814843416213989,0.002834885148331523,0.01769578829407692,0.03137867897748947,0.0053938948549330235,0.08605312556028366,0.07728495448827744,0.028308650478720665,0.010412204079329967,0.04415956884622574,0.3312942683696747,0.190806046128273,0.7739922404289246,0.5657731294631958,0.0006934613920748234
0.002332699950784445,0.7657908797264099,0.714529812335968,0.015134303830564022,0.029543165117502213,0.02628900855779648,0.012983414344489574,0.01168119627982378,0.06158217787742615,0.06945347785949707,0.017120709642767906,0.01653440296649933,0.17536363005638123,0.14219672977924347,0.497061163187027,0.434478759765625,9.088712249649689e-05
0.0030344289261847734,4.010998600278981e-05,4.4745418563252315e-05,0.0938633531332016,0.03356112912297249,0.05562407895922661,0.0008004385745152831,0.20255781710147858,0.027844449505209923,0.016153424978256226,0.061733078211545944,0.059985365718603134,0.009033311158418655,0.007919537834823132,0.04463985562324524,0.049648795276880264,4.483198154048296e-06
0.0023270584642887115,0.0805785283446312,0.06322553753852844,0.00290847010910511,0.14967851340770721,0.08719293028116226,0.0029205642640590668,0.19629338383674622,0.02999868616461754,0.037902604788541794,0.06526650488376617,0.048961035907268524,0.014442911371588707,0.008021106012165546,0.07268234342336655,0.039254166185855865,6.646752444794402e-05
0.24076558649539948,0.0011849276488646865,0.001977335661649704,0.0026470895390957594,0.004834089893847704,0.022514957934617996,0.007152592297643423,0.6036497950553894,0.0012527424842119217,0.0009259925573132932,0.11200150102376938,0.06778386980295181,0.07853531092405319,0.040007058531045914,0.3718637228012085,0.2184048742055893,8.406968845520169e-05
0.03630674630403519,0.033274296671152115,0.01233390998095274,0.06793186813592911,0.012430673465132713,0.0016650286270305514,0.22950142621994019,0.39953628182411194,0.0008077018428593874,0.007699165493249893,0.4053364396095276,0.13054706156253815,0.0761207714676857,0.09569858014583588,0.0898449569940567,0.13829882442951202,0.00015411233471240848
0.0024239812046289444,2.1275493054417893e-05,8.031102879613172e-06,0.1363336145877838,0.012978184968233109,0.008932597003877163,0.0005561665166169405,0.41216304898262024,0.0020886054262518883,0.003944046795368195,0.13152778148651123,0.04770500212907791,0.22863361239433289,0.15167121589183807,0.41348499059677124,0.493509441614151,5.843728558829753e-06
0.015948504209518433,0.9153697490692139,0.9272266626358032,0.028547443449497223,0.056838423013687134,0.09403886646032333,0.05573365092277527,0.0040933131240308285,0.3580770194530487,0.3082859218120575,0.008666923269629478,0.01385975070297718,0.06538957357406616,0.03428036719560623,0.327313095331192,0.15437157452106476,0.00031170545844361186
0.007347478996962309,0.17437273263931274,0.047769151628017426,0.009188534691929817,0.23598743975162506,0.014804326929152012,0.0035443503875285387,0.14702598750591278,0.003901773365214467,0.0041732280515134335,0.3261323571205139,0.323293000459671,0.06842972338199615,0.020928431302309036,0.20367644727230072,0.24920856952667236,6.979864701861516e-05
0.40167123079299927,9.172269346890971e-05,0.0001721951412037015,0.10103980451822281,0.002720896154642105,0.018638305366039276,0.05032192915678024,0.1267542690038681,0.0019425182836130261,0.0026329520624130964,0.5109097361564636,0.23790553212165833,0.004400258883833885,0.0017199961002916098,0.05427650362253189,0.005530538968741894,5.6417826272081584e-05
0.10561314225196838,8.572864089728682e-07,4.0199046225097845e-07,0.9184525609016418,0.000533966114744544,0.001577735529281199,0.09824343770742416,0.5948789119720459,0.0008349872659891844,0.0011285814689472318,0.479549378156662,0.3257729411125183,0.001172940363176167,0.0016545831458643079,0.041216183453798294,0.0014079100219532847,7.092546729836613e-05
0.00043091701809316874,0.8171893954277039,0.8460288047790527,0.0010595673229545355,0.09841783344745636,0.18470323085784912,0.00014119077241048217,0.014481678605079651,0.062411099672317505,0.12469866871833801,0.020049456506967545,0.006049116142094135,0.03599586337804794,0.04343518987298012,0.20629438757896423,0.17084220051765442,2.8435029889806174e-05
0.08501148968935013,0.9541873931884766,0.9263417720794678,0.007858460769057274,0.09381390362977982,0.041195496916770935,0.026900209486484528,0.24361830949783325,0.01678611896932125,0.008547191508114338,0.19307656586170197,0.1553295999765396,0.1351684331893921,0.03617009148001671,0.26432251930236816,0.3116075098514557,0.00042383867548778653
0.004585119429975748,2.016182634179131e-06,2.5124757030425826e-06,0.854927659034729,0.0032625547610223293,0.004160723183304071,0.005285897757858038,0.07784807682037354,0.025389954447746277,0.024913614615797997,0.12102150171995163,0.09921883791685104,0.018383508548140526,0.017716454342007637,0.18705733120441437,0.07373775541782379,4.094797532161465e-06
0.0810471847653389,0.8288847804069519,0.7411497235298157,0.06374572217464447,0.019885728135704994,0.018007930368185043,0.088249571621418,0.5794979333877563,0.0007218950777314603,0.00041799736209213734,0.5918822288513184,0.5996198654174805,0.33794334530830383,0.04429672658443451,0.14755988121032715,0.18038398027420044,0.00033050766796804965
0.017110591754317284,0.00010475333692738786,1.2906376468890812e-05,0.006147332489490509,0.03462207317352295,0.003437155159190297,0.0001493098388891667,0.22423672676086426,0.006950407288968563,0.0035067845601588488,0.37900757789611816,0.144608274102211,0.06878714263439178,0.24338412284851074,0.5076344609260559,0.3141753077507019,6.62926904624328e-05
0.0011080432450398803,0.2110469937324524,0.3542482554912567,0.0009200054919347167,0.047606535255908966,0.07959450781345367,0.000545985996723175,0.004667797591537237,0.06597661226987839,0.2813864052295685,0.029906077310442924,0.0029614304658025503,0.19175222516059875,0.12762819230556488,0.5078853964805603,0.43309804797172546,8.261075709015131e-05
0.7804558277130127,0.2855500280857086,0.6115089654922485,0.0016630919417366385,0.001404101261869073,0.009496122598648071,0.03391243517398834,0.01654098741710186,0.2959098517894745,0.14696383476257324,0.011536737903952599,0.0027094280812889338,0.22201155126094818,0.11346639692783356,0.5869341492652893,0.3739410638809204,0.0015121750766411424
0.006483734585344791,0.92099928855896,0.917410671710968,0.015919525176286697,0.02067289873957634,0.026293335482478142,0.03998653590679169,0.013057462871074677,0.3097330927848816,0.15956199169158936,0.005970199592411518,0.02206837199628353,0.32621172070503235,0.2078353613615036,0.5518913269042969,0.4154461920261383,0.00017367575492244214
0.033023081719875336,0.05837041884660721,0.07588145136833191,0.0033644281793385744,0.02290935069322586,0.13665138185024261,0.007376030553132296,0.5264472961425781,0.00026782939676195383,0.00012811296619474888,0.6151391267776489,0.2552240490913391,0.026890872046351433,0.03800491243600845,0.11669813841581345,0.05679591745138168,0.0005140155553817749
0.0026722727343440056,1.888757287815679e-05,1.6335839973180555e-05,0.3447801172733307,0.005210767034441233,0.014776797965168953,0.0016190622700378299,0.0013871454866603017,0.2056702971458435,0.15573646128177643,0.016680525615811348,0.034478072077035904,0.12045085430145264,0.05040763318538666,0.36105164885520935,0.171518474817276,5.94248786001117e-06
0.005084148142486811,0.8271028995513916,0.8899301886558533,0.0002149420470232144,0.23734812438488007,0.29480868577957153,0.00017380662029609084,0.009330824948847294,0.14940807223320007,0.12696146965026855,0.034479737281799316,0.03768052160739899,0.13992008566856384,0.12192016839981079,0.5251935720443726,0.29886871576309204,0.00039817116339690983
0.015366164036095142,2.101229711115593e-06,9.77386548584036e-07,0.9361523985862732,0.0009185777744278312,0.0005749886040575802,0.19046150147914886,0.26236024498939514,0.005354949273169041,0.0025957098696380854,0.1407722681760788,0.12099233269691467,0.0731656551361084,0.059053316712379456,0.11101900041103363,0.06034567579627037,1.0140701306227129e-05
0.22084356844425201,0.8788479566574097,0.8924685120582581,0.011950554326176643,0.0546514056622982,0.12453179806470871,0.059102077037096024,0.004695581272244453,0.017579220235347748,0.07142984122037888,0.17565032839775085,0.06191999092698097,0.12014200538396835,0.1394694447517395,0.46748852729797363,0.3611219525337219,0.0007792914402671158
0.0001964190450962633,0.008455959148705006,0.006055980920791626,0.08110807090997696,0.05646759644150734,0.018073655664920807,0.00606072461232543,0.3309311270713806,0.007657699286937714,0.001978073501959443,0.016041859984397888,0.640302300453186,0.5380598902702332,0.12505285441875458,0.38921433687210083,0.6794912815093994,5.1038673518633004e-06
0.0001793623378034681,0.00017053894407581538,0.000295236794045195,0.1769186407327652,0.008586389943957329,0.026522723957896233,0.0031921749468892813,0.0953001007437706,0.029085397720336914,0.055601272732019424,0.19757027924060822,0.16764841973781586,0.03485789895057678,0.008783457800745964,0.05905236676335335,0.3476969003677368,9.391420462634414e-06
0.10797081887722015,0.7973235845565796,0.8795731067657471,0.0035648932680487633,0.03076907806098461,0.08524302393198013,0.011460389941930771,0.050711218267679214,0.0616106316447258,0.024606358259916306,0.04397830739617348,0.12464733421802521,0.08920350670814514,0.05381862446665764,0.5156192779541016,0.15333852171897888,0.0018426347523927689
0.0021071704104542732,0.0003374412772245705,0.0016385448398068547,0.02247776836156845,0.003667391836643219,0.2097509801387787,0.0007603245321661234,0.005021524149924517,0.2759709656238556,0.23159989714622498,0.019349362701177597,0.0427686870098114,0.016614971682429314,0.017149385064840317,0.304313063621521,0.08766404539346695,1.3724100426770747e-05
0.004458129405975342,0.8431200981140137,0.8747965097427368,0.0027721200603991747,0.04491017013788223,0.1565859019756317,0.01225221250206232,0.017557715997099876,0.26839834451675415,0.23573635518550873,0.012385906651616096,0.005744434893131256,0.29800477623939514,0.23378807306289673,0.42721137404441833,0.49526503682136536,0.0006993995048105717
