sample_id,image_path,feature_contract_version,yaw_deg,pitch_deg,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio
lfw_00117,data/raw/images/lfw_00117.jpg,v1,14.711669147014618,-10.84749937154969,0.029951363801956177,0.7887739367080399,0.2491409994109255,0.4434257505972114,0.8151615715569651,114.89343656598471,0.4434257505972114,0.339169470275117,0.9896856782729443,0.9024717753839226,0.30999404634905725,0.21787951130207436,1.1788786328624326,-1.0940342458530974,0.1245274019943213,-0.6693828334965909,0.2420980608057715,0.20385863835566115,0.10255759621397172,0.4005119725159284,-2.988550899895824,0.005772669046700652,0.028804635123975186,0.08824755515246163
lfw_00123,data/raw/images/lfw_00123.jpg,v1,-11.973821192979813,-9.3946841911253,0.03662986556688944,0.85537790995999,0.25190330782711207,0.43297579285005766,0.7978352417757294,109.91393016224194,0.43297579285005766,0.3155506918686505,0.9866341203116912,0.8902346702931485,0.2948484490799715,0.18850283801945245,1.2777122154866891,0.2651757402294001,0.09819658488792966,-0.19547489606635218,0.21000323803507467,0.19823809073874232,0.08514260712695638,0.3372632006992947,-0.3652701763146349,0.01692809868736158,0.028808390930638028,0.07550842350583188
lfw_00129,data/raw/images/lfw_00129.jpg,v1,-10.33750518411398,-9.139644219164449,0.029345994194348652,0.8047629468454048,0.24736142373115413,0.4225883284069649,0.8165914720924647,111.22417580958717,0.4225883284069649,0.31798956850220167,0.990064165409478,0.905102553506823,0.28751620439360853,0.1964260294264021,1.3266469323164232,-0.8682063899768909,0.14607003208943586,-1.1775075101227834,0.23938401652469835,0.21136412257937354,0.07364167277602422,0.4206875429694451,-1.1767933706797495,0.002394007580145631,0.02257733118806383,0.0678606232753748
lfw_00141,data/raw/images/lfw_00141.jpg,v1,-1.7235018080100417,-9.934798098036808,0.013879209756851196,0.8930259089050521,0.2484456697739187,0.43258878940074097,0.7975598926930882,107.09461353205383,0.43258878940074097,0.31628124085518894,0.9851146494863495,0.8891380899904231,0.25712634910389237,0.19125462248165742,1.2742831299280355,-3.077498382253625,0.10195264432702202,-3.6038499937757122,0.21569159688310688,0.20153779182796913,0.012656957541381407,0.36122582903374495,-3.2014099071835163,0.006291242335808294,0.024469887090287343,0.08466540655804268
lfw_00142,data/raw/images/lfw_00142.jpg,v1,9.53797086328268,-2.6669815278964357,0.021392693122227985,0.7790054052809711,0.2778394162922229,0.4078734086574228,0.7780411671660001,117.36777306869436,0.4078734086574228,0.31260496500523,0.9794370360917319,0.8728804779893778,0.2921409005230843,0.22471886833936908,1.1874794974911005,-0.5775395110935233,0.13002617296533917,0.17750244242505792,0.2484808485147079,0.212097139494943,0.06640710306809489,0.4648644567687205,-0.9729167499860615,0.05931046071945504,0.024262278244046517,0.0570679663110024
lfw_00146,data/raw/images/lfw_00146.jpg,v1,-5.570694554597139,-10.167536202383992,0.01102753480275472,0.8213172129686956,0.2648670741732024,0.46376383787674547,0.8412779059059357,115.56004439382721,0.46376383787674547,0.3676493789736794,0.9952067589141053,0.9254383006668899,0.2856473598634354,0.21048261561962503,1.2245315413045228,1.0394283484097524,0.122694090991806,0.663570997172076,0.2557530131570623,0.20951232037608766,0.03910358121434403,0.4925996196271064,0.7651904430401474,0.053162324575042046,0.020074040019365354,0.06793262563073146
lfw_00154,data/raw/images/lfw_00154.jpg,v1,-6.364402648061514,-6.4342180938361215,0.02067662278811137,0.8474107255995863,0.26681745051659567,0.4275601478764436,0.8376095841325105,110.44683839949593,0.4275601478764436,0.32659203373011336,0.997384156943521,0.9254500853242524,0.39052392019191695,0.18765063991166087,1.185755399631491,-0.7836154583850823,0.10872641781894711,-1.2721935867112208,0.20886700690104654,0.206977880988109,0.04608011002974494,0.34002780421141754,-0.30492776701222823,0.004662245825768576,0.020866598164178254,0.0843208468420791
lfw_00182,data/raw/images/lfw_00182.jpg,v1,-13.047983139753342,-2.6454707124201007,0.05764328440030416,0.845739256435857,0.2734271314098367,0.40119715688673246,0.8027103584326452,111.90509752749112,0.40119715688673246,0.31945850538368553,0.985396683725663,0.8942867705419094,0.26443566696131526,0.19114115270078166,1.3117871337024736,-11.02517458148895,0.1219618360401693,-11.834772587343842,0.2360909089922108,0.21431826884925548,0.09512074205391147,0.4591988947385252,-11.90697070054823,0.04652512954676048,0.019068303640469512,0.05717341394298665
lfw_00183,data/raw/images/lfw_00183.jpg,v1,-13.70199903845787,-14.610194747420074,0.03900731106599172,0.8424427147479532,0.23346174507545586,0.45555796293221545,0.7948570762239395,109.55551494968803,0.45555796293221545,0.321921485739893,0.9830565547587344,0.8882067201566161,0.32293515822579844,0.20180304030175694,1.2814864545751201,0.3707607416053098,0.13657776804865998,-0.10903880619097686,0.23416578716684908,0.19438695557101396,0.09810953957098568,0.49755198052098226,0.25547045969749216,0.08420356488466867,0.02161541240367181,0.0543343624555544
lfw_00185,data/raw/images/lfw_00185.jpg,v1,7.25996783003211,-8.680263379862977,0.017196913560231526,0.8522092100526713,0.2575938589734423,0.43527996442839123,0.8062000769710924,110.8687332105264,0.43527996442839123,0.3193344539580552,0.9868853602409755,0.8964061402752006,0.291732407334091,0.1922040030532417,1.2044947479161874,-3.196844625621029,0.09994051903236671,-3.361189278094357,0.2103715083283446,0.20099018642731797,0.05109512491228522,0.33795868216417796,-2.9007562927218684,0.011212616071262373,0.025840402883251696,0.08091570889827024
lfw_00187,data/raw/images/lfw_00187.jpg,v1,3.2101472932845354,0.1439405016082052,0.009741519888242086,0.8222496208251728,0.2776715110309339,0.3821947557452934,0.7731417279217524,111.73089572786536,0.3821947557452934,0.30114672443728374,0.9741173648646696,0.8653561858518491,0.30926270797967353,0.21410640544822518,1.2041680594454198,0.341382803926275,0.1674958905729657,-0.3933151437695695,0.23962089253950947,0.2273441514593854,0.02247462794026855,0.41740399343495926,1.1645117739884503,0.0006676202293394407,0.022429540605377465,0.07414073478404413
lfw_00188,data/raw/images/lfw_00188.jpg,v1,5.304639771580696,-3.644209629009458,0.007033010323842366,0.8189941725761519,0.26778121041827757,0.4020833538700897,0.7726582005436177,113.04169211532552,0.4020833538700897,0.29728811952763334,0.9754100114049045,0.8676637172878549,0.26102172000519036,0.20488406745000928,1.1952835232042367,-3.1139874513229526,0.14205692671069425,-3.62465486726875,0.22508171952945016,0.21584684597755918,0.0346800419017675,0.43281772506898164,-2.2977204046734268,0.05567292810507212,0.015500816917319749,0.0477256931849803
lfw_00190,data/raw/images/lfw_00190.jpg,v1,10.4831183552742,-13.206622033403978,0.014555578430493673,0.8136531818595776,0.22999628534936764,0.4335259550084839,0.7759290237332053,110.54810038232479,0.4335259550084839,0.30446192436569647,0.9764461029383928,0.8686504010824561,0.26944129742593176,0.2062445841781083,1.2465108393495266,-3.4287643088795745,0.14558361201825862,-4.047778110085358,0.22512220299364624,0.19948919657018963,0.07258869968366113,0.38815717508877357,-3.5958261193831205,0.019047271367155706,0.030665222141450968,0.07587838709986776
lfw_00202,data/raw/images/lfw_00202.jpg,v1,0.9791282722726464,-5.040024090399263,0.0028484960397084555,0.8051774683331367,0.26617624894520053,0.4128453443292516,0.7859973630144017,113.51934083837203,0.4128453443292516,0.3129363292338266,0.9816865326092215,0.8785350443388321,0.32420837815939774,0.19972913833382047,1.2307532110274473,-1.5409937222365597,0.12865327650805128,-1.7423378238699772,0.22478733266814976,0.21454658273715263,0.007560937901301178,0.3630035093599642,-0.39225200255420456,0.003444317817418752,0.02356028955050214,0.0809823037644143
lfw_00211,data/raw/images/lfw_00211.jpg,v1,-13.426839664578438,-9.314557428664715,0.036582897106806435,0.7865486808122385,0.24749464384917605,0.4245847413217892,0.7931226233648022,111.69547098577829,0.4245847413217892,0.3034242847752991,0.9855445451071023,0.8875711159216049,0.4076950660096269,0.19414302632755007,1.226652859675433,-1.4678459160974184,0.14661165989176028,-2.4154302821219322,0.20956647381113216,0.20352275129490152,0.09479129448386567,0.34346808980934773,-0.7817944154159281,0.0026405104914625226,0.031107705632230895,0.08670530478493191
lfw_00215,data/raw/images/lfw_00215.jpg,v1,6.147825099527836,-0.3217723266215305,0.014442384243011475,0.7987194186621975,0.28524542552072885,0.3968133802921144,0.7866193071505582,115.0162253151949,0.3968133802921144,0.3128668263769913,0.9832841739719831,0.8819226473831101,0.3392023769617545,0.20925560620827807,1.1561408080080802,-1.7280147695552097,0.13995795301432626,-1.4620533886454716,0.23300589299182292,0.22134912117550942,0.04382258533351422,0.3587597779951134,-3.780445001849506,0.0155824360140357,0.028296149107526328,0.08946204846997068
lfw_00231,data/raw/images/lfw_00231.jpg,v1,-10.204096533358097,-13.973060636347839,0.02928077181180318,0.8200238626928203,0.23715941131785453,0.4555369818511383,0.8108396646827924,112.10332572940023,0.4555369818511383,0.3244123698951075,0.9899584331041096,0.9028474883501194,0.262217777988299,0.18939479008577645,1.235679738416448,-0.2958408957964141,0.11772115208799991,-0.912355210520046,0.21970963645730066,0.19433068406645107,0.07246792880711767,0.4138160836647084,-0.015535860868509442,0.03976729780974736,0.026748840506318445,0.0776301146360786
lfw_00245,data/raw/images/lfw_00245.jpg,v1,3.8732264935970306,-14.314340739084466,0.007836073637008667,0.8302245338093631,0.23678179719112666,0.45866302594814823,0.8193660171948951,110.17716942529158,0.45866302594814823,0.3325166142767447,0.9917437428949547,0.9090170358498612,0.2796516138538921,0.18877568682023993,1.21492449682028,-0.004409101862506031,0.1410819721747026,0.03582813672978906,0.20658695390088724,0.20365672771480378,0.027418889308548605,0.3171921776782226,-1.6729758436723745,0.010719951402450264,0.03260804725746866,0.08771500422139901
lfw_00247,data/raw/images/lfw_00247.jpg,v1,13.514736995100975,-11.039210658900355,0.027219027280807495,0.7981722203838563,0.25313785453581245,0.45262899420674985,0.829117651476706,114.93747659346302,0.45262899420674985,0.3483500883622804,0.9937882673992366,0.9156458617492216,0.25410901968876987,0.21045550760793136,1.1992720662603409,-3.789773190940701,0.12226874524833933,-4.2202505272167,0.24672068553603602,0.20868937496997178,0.0954791842284942,0.42571615207856955,-2.2640518535322784,0.021578539166633482,0.03138289639717196,0.08468996471322489
lfw_00250,data/raw/images/lfw_00250.jpg,v1,-1.474548714235425,-11.97576424379171,0.009245385726292929,0.8072491417046538,0.24849391482203778,0.4545236854723153,0.7926184812089248,113.95978973360441,0.4545236854723153,0.32701451464700054,0.9856745233720722,0.8884765830957498,0.3102388065695816,0.19800485782393187,1.2372004576998115,-1.968085093139281,0.11050761741920247,-2.095478017323888,0.2217792555060909,0.1964994139811072,0.01102815762479214,0.3884504853597891,-2.0540451625788383,0.06524530238436749,0.029972178382048048,0.08103240680091603
lfw_00268,data/raw/images/lfw_00268.jpg,v1,-3.033135948702693,1.9300759811027668,0.012674560149510702,0.9250152674442725,0.2958675255622116,0.3910419747108003,0.819861215522785,107.9317445820257,0.3910419747108003,0.3160461075997279,0.9931774605097017,0.9105567625086493,0.25503579411472405,0.1919532385705096,1.2341292249987585,-1.069649343474001,0.1070102710911078,-1.6825350808111608,0.23141800242183075,0.2230516718408758,0.021526477623611665,0.3956470959633135,-0.7414025531794306,0.0010685648633081337,0.016633168510446165,0.07609659527428385
lfw_00273,data/raw/images/lfw_00273.jpg,v1,-5.610855672508478,-12.285123842744499,0.019077266256014507,0.834442720988769,0.24689893846929126,0.45501926955049987,0.8069350664402569,112.55021236510592,0.45501926955049987,0.33509899032756224,0.9908570886830694,0.8994157593476483,0.2502414171873044,0.19018174635169172,1.289130532052031,-1.6920553321229876,0.10606436811279266,-2.493323906494247,0.22675360543112622,0.19638206969692418,0.04075981282755505,0.36366711120483475,-2.5571356478999387,0.057166819368149574,0.03080476701267743,0.07674035314784886
lfw_00275,data/raw/images/lfw_00275.jpg,v1,5.259315334260464,3.967072905879717,0.016761456926663715,0.9666027209137804,0.306884562332538,0.38736241583568454,0.7971842852532596,108.3793349747901,0.38736241583568454,0.31186568505413786,0.9852836793756096,0.8909619153401847,0.20790438209520956,0.20266131142272392,1.1922397150670456,0.03083601028007713,0.09660285756701285,-0.7782604698543371,0.2334926062026662,0.2202317211924933,0.03806422178423958,0.4314065805966084,2.4897405227149334,0.05559770358769151,0.013187725124312231,0.057108577909170316
lfw_00279,data/raw/images/lfw_00279.jpg,v1,11.555019669234753,-13.572325575282548,0.024622842669487,0.8373361746361746,0.23749820033837746,0.4517060875439225,0.8448960175570825,109.41977707800385,0.4517060875439225,0.3229576554017176,1.0028472258973717,0.9364410649397075,0.2246483628106077,0.18872040090836853,1.2093850118637606,-3.3461754719175927,0.11951462160462623,-3.474836091213752,0.22290151817669537,0.20174507834778152,0.08108058078672296,0.4165823127526163,-3.320121135390097,0.0008146897202736785,0.024572781564398613,0.0845282771103031
lfw_00282,data/raw/images/lfw_00282.jpg,v1,13.6648039072752,-11.09769298071376,0.030260135730107624,0.9013347158602195,0.24522619477679192,0.4391023325071858,0.8284667672887551,106.98662927699445,0.4391023325071858,0.3289905407597992,0.9947400396825464,0.9167195798773026,0.18382971732155004,0.19845632573801245,1.226816291467397,-3.5297695405029725,0.12112706246981239,-2.8922913466253517,0.24197623675164662,0.20715015581871649,0.09626830362228297,0.42244782175792334,-3.5737269107290297,0.00229648141062676,0.026106234032542513,0.08969566790225397
lfw_00286,data/raw/images/lfw_00286.jpg,v1,13.959738604724407,-5.517050589212695,0.04083956778049469,0.912330791378339,0.27096854093034556,0.4249833514346016,0.8196354736625224,109.73210225875515,0.4249833514346016,0.3206675270694719,0.9922965846163406,0.9109215954224971,0.13938260298257935,0.1951448239570792,1.2014103385978203,-0.7758464353318391,0.09037263301551081,-0.7990050358373532,0.22392538664912218,0.20874773440792713,0.09987695854729667,0.4022351979455353,0.6194800147161066,0.03246596209736444,0.01716889779651032,0.05425780502153989
lfw_00288,data/raw/images/lfw_00288.jpg,v1,2.211265129968524,-4.869933879724178,0.004834224780400594,0.8998306550160355,0.2723384766056667,0.42073238620338915,0.816475556282404,108.54871751537316,0.42073238620338915,0.3229875622192376,0.9921186512994972,0.9068237434368902,0.2482840896615687,0.19533244255714516,1.2630246447065656,-0.48378943638023547,0.09861550869464657,-0.25385200691939086,0.2237333754041819,0.20935111563101652,0.0156901118964826,0.3756016203771776,-0.4262751422327678,0.010056238496590701,0.023423723890856785,0.06988099364042147
lfw_00291,data/raw/images/lfw_00291.jpg,v1,13.086008816957474,-9.469135786990112,0.03484420975049337,0.8264814361094573,0.25088951528025444,0.43200122673364155,0.8060288257648079,111.92715666889221,0.43200122673364155,0.3164678563816384,0.9899018696560437,0.8985428217776891,0.26029627614209266,0.2118788382250632,1.2031868251107944,-2.1305190740650137,0.12397749528954001,-1.3775792228352657,0.2331326259404585,0.20099673732995793,0.09310793491794539,0.4143200941537922,-1.467639719931851,0.008149997144426227,0.02529966097921434,0.07607192551793222
lfw_00294,data/raw/images/lfw_00294.jpg,v1,-0.10371731037230347,-12.249417551820637,0.007072766621907552,0.8419750670706734,0.24900945084532647,0.4585098132327983,0.8041326703758827,111.71244524859517,0.4585098132327983,0.33986140592762626,0.9894893750844068,0.8958263475306514,0.3078177793900886,0.1918003371714153,1.2310657010981543,-1.2226612537906605,0.09353328002647857,-1.7284344525791786,0.21209363491051725,0.19865877385516584,4.0441581203882725e-05,0.3014258329342641,-2.9006420699907105,0.021569445963111587,0.03404813503750656,0.09505228392271547
lfw_00330,data/raw/images/lfw_00330.jpg,v1,8.103355664759874,-13.122866285381445,0.02198504904905955,0.9062816751841685,0.23609605472779555,0.4441103905140051,0.7945472126948327,105.90435888291627,0.4441103905140051,0.30893319806587066,0.9857936619892783,0.8874898038970406,0.29208270136925685,0.2078461722926914,1.2034404329853525,0.29066914497492813,0.11728656462572169,0.9047159366207936,0.20462028979197477,0.18770762114145415,0.058285517740939013,0.3469356317713533,-1.7471733647999201,0.01851232780304606,0.03262581973749672,0.08119038484315134
lfw_00333,data/raw/images/lfw_00333.jpg,v1,10.474645860493183,-13.87229359426271,0.022412598133087158,0.8371202406803506,0.23379301540001926,0.4479560725720573,0.8122896469411662,109.90259783624528,0.4479560725720573,0.33051431538451204,0.9900517503989803,0.9018963698866954,0.21543997225191613,0.20148330818563737,1.2511922925998709,-1.335184329037099,0.1173300750286466,-0.7103436989415906,0.24006778446846916,0.2043787961797826,0.07378699068596929,0.400164539629785,-1.7666021228707787,4.313756619673061e-06,0.026105198266624174,0.09259143746164804
lfw_00339,data/raw/images/lfw_00339.jpg,v1,4.851111922413111,-8.70665870495637,0.0111103355884552,0.9724288887095609,0.25434190087429887,0.4300547908789099,0.8230384989708233,103.19403555370431,0.4300547908789099,0.3263292106692944,0.9936791604143259,0.9117011544814054,0.17573991925756036,0.193181056059702,1.2781992209983282,-5.200498541046817,0.10008872975078204,-5.451362947158215,0.22668234190729472,0.20652978814162015,0.0327192909309617,0.37425932890070807,-3.8147514615276155,0.007244458867307377,0.020369189330139557,0.07156607066275247
lfw_00352,data/raw/images/lfw_00352.jpg,v1,-1.6125089647248387,-5.520995876884523,0.013495648900667826,0.8519341758995832,0.2666028504278444,0.41817483025490404,0.8228068188033218,111.46698856258713,0.41817483025490404,0.3364265013101431,0.991979821239238,0.9090427612593578,0.24558055423758693,0.19900322116841085,1.2683941386690945,-0.5962887168018786,0.12550469690402657,-0.5419363434147307,0.24056104341964052,0.21576581809555764,0.012325949675901525,0.37967210904269344,-1.6070840877532837,0.0026795441781921046,0.021077011384895233,0.07917700527864825
lfw_00359,data/raw/images/lfw_00359.jpg,v1,-0.772850142326206,-12.100051763569356,0.0010011146465937297,0.8467808776502198,0.24306610946754972,0.4459415882569758,0.8049914487334222,110.04880008240733,0.4459415882569758,0.3280344622093624,0.9868153028409293,0.894560026635966,0.3064342289871461,0.1969685389233051,1.2616263362441362,0.8973770744010472,0.0964637915216173,0.4154397992419127,0.22141772201662235,0.19456233614323384,0.004854972320000298,0.35439708702510203,0.24650586477534217,0.00331267494782879,0.030325013018855294,0.09390094324627629
lfw_00368,data/raw/images/lfw_00368.jpg,v1,4.633811116218567,-9.222296757546383,0.009254505236943563,0.8950368475173914,0.2556406399792092,0.4375945083489144,0.799582125530675,109.0641728260794,0.4375945083489144,0.3272033007097207,0.9850001209036172,0.8894484020848591,0.19904947583793692,0.19581985284390052,1.270551477700006,-1.24656269504342,0.10819551166229552,-1.1308390390641099,0.22761630264584207,0.20405743721723732,0.03324485889425421,0.3600367637094227,-1.9933710688126136,0.024925377841177754,0.029171384923843892,0.0705435844898755
lfw_00373,data/raw/images/lfw_00373.jpg,v1,0.8612213144078851,-12.356448369289064,0.00558646023273468,0.8365047250107693,0.2372139351676701,0.4379309686236817,0.7775788108685592,108.25046990556844,0.4379309686236817,0.303391875131838,0.9785236278921677,0.8727301751321626,0.34110673637260247,0.2123843521551964,1.2533029138078704,-2.0808424308149793,0.13604948789821786,-2.4226721171039025,0.23176850840635765,0.19743320364187594,0.006140360312964376,0.4909047835183525,-1.0598915803962712,0.07105057966362224,0.024622795521307955,0.052300079835492695
lfw_00374,data/raw/images/lfw_00374.jpg,v1,-3.2529002130031586,-13.422415499147176,0.010037054618199667,0.8677630560879347,0.23397594273217703,0.44336981123058383,0.8084638184483367,106.40594301914754,0.44336981123058383,0.31611287494673174,0.9902327589050851,0.9002605676449581,0.2959229813323162,0.19469503145358164,1.2314281816798802,-0.07412532813722114,0.15245163672712095,-0.5808727080955275,0.21259279521182928,0.19969841279555028,0.023208074978928222,0.3455299014721787,0.550498107343465,0.00405432245475103,0.029128170521777443,0.08282827888100505
lfw_00410,data/raw/images/lfw_00410.jpg,v1,-4.026046257466078,-4.619804776172154,0.017553115884462994,0.8081234436811187,0.2693516168874734,0.4137024299715945,0.7641353542004952,115.41119324783044,0.4137024299715945,0.30989383145091676,0.9773415444765344,0.8606679729665299,0.30254844652334395,0.1992106779211771,1.2598568726677912,-0.8505469969171271,0.10320485730505843,-1.1501121290190983,0.22010930685220603,0.1998768316958791,0.029389271575398578,0.314355303430049,-0.4782460930019596,0.020191954147933244,0.036126099649608626,0.08642844899250905
lfw_00416,data/raw/images/lfw_00416.jpg,v1,-5.196176502853632,8.568691476164677,0.025180205702781677,0.8858539130364275,0.3139282793471333,0.35742650667679543,0.7593930427248292,112.84699783026343,0.35742650667679543,0.29779868479502636,0.9740001465926512,0.855859733669997,0.27078153423420787,0.20373000723245735,1.230941936593486,-1.3380158490132028,0.10421941366766437,-1.3261403835373957,0.2123821667679259,0.2228316767081768,0.038171179350194255,0.3203894049373427,0.11672995776006066,0.008718788844036034,0.024400090660039817,0.0781950696136839
lfw_00424,data/raw/images/lfw_00424.jpg,v1,-7.198388803750277,-11.872908032742695,0.02805548906326294,0.8317479532737887,0.23768469445578963,0.4336671604767383,0.7804965420128457,110.04176211339234,0.4336671604767383,0.3084112522983841,0.9797990244390036,0.8738428066715674,0.2760729926217025,0.19043420090623553,1.2737341837559508,-3.0420423643609307,0.12477031650120822,-3.5666489489960407,0.2042848019418887,0.1956632625027359,0.052128435721194785,0.32701680952915785,-3.032386082936325,0.0061681770877174595,0.03071684855755653,0.095394302336273
lfw_00426,data/raw/images/lfw_00426.jpg,v1,11.0586938560009,-5.444380563520133,0.022320851683616638,0.8515069108076547,0.26230731776213195,0.4107013872444936,0.7731120560238709,110.84616616345352,0.4107013872444936,0.3090770398385532,0.9775728273504489,0.8666508393536521,0.2581117114110758,0.20467903702006893,1.2140417282541123,-1.9243106088282955,0.12014454785156688,-1.5207192248270267,0.22482713541675134,0.20957126051529149,0.07714905386670261,0.3381202151187554,-2.0093341477444624,0.009936558127981604,0.02912487741225294,0.08888105528379805
